position,SAT_103,SAT_104,SAT_105,SAT_106,SAT_107,SAT_108,SAT_109,SAT_110,SAT_111,SAT_112,SAT_113,SAT_114,SAT_115,SAT_116,SAT_117,SAT_118,SAT_211,SAT_213,SAT_214,SAT_215,SAT_216,SAT_217,SAT_218,SAT_224
470,0.693616,0.693350,1.130541,1.135506,-1.461232,-1.457963,-0.590915,-0.597421,0.909860,0.908270,0.554848,0.552944,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
475,0.670863,0.671605,1.205874,1.209765,-1.367455,-1.362269,-0.809266,-0.816954,0.980059,0.976395,0.632289,0.631321,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
480,0.633245,0.633961,1.254013,1.257721,-1.244832,-1.239264,-1.022205,-1.029457,1.035381,1.031918,0.689835,0.688862,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
485,0.574802,0.575753,1.271714,1.275308,-1.092535,-1.087234,-1.221552,-1.227946,1.073937,1.071087,0.722191,0.722128,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
490,0.497790,0.503245,1.258844,1.263371,-0.916700,-0.910743,-1.405514,-1.411115,1.097378,1.090346,0.736251,0.735173,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
495,0.410916,0.411364,1.224947,1.226930,-0.725782,-0.722527,-1.562775,-1.566104,1.084275,1.083217,0.733562,0.733157,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
500,0.316951,0.317299,1.167803,1.169075,-0.524382,-0.522531,-1.698732,-1.700660,1.049464,1.049392,0.725904,0.725839,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
505,0.223153,0.223401,1.095163,1.095655,-0.319293,-0.319076,-1.809883,-1.810600,0.984611,0.985647,0.720180,0.720419,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
510,0.135241,0.135376,1.011018,1.010880,-0.115019,-0.116551,-1.893464,-1.893050,0.887556,0.889545,0.724420,0.724970,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
515,0.059060,0.059119,0.920078,0.919357,0.082808,0.079838,-1.950805,-1.949645,0.756004,0.758767,0.747451,0.748335,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
520,0.000000,0.000000,0.825806,0.824600,0.270037,0.265781,-1.978703,-1.977274,0.587330,0.590724,0.797707,0.798906,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
525,0.000000,0.000000,0.726671,0.725001,0.439046,0.434068,-1.988943,-1.987446,0.355052,0.358838,0.863343,0.864767,0.118661,0.118692,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
530,0.000000,0.000000,0.629397,0.628216,0.595793,0.590906,-1.971538,-1.970769,0.081913,0.086131,0.948436,0.950548,0.270027,0.269847,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
535,0.000000,0.000000,0.537175,0.535764,0.739567,0.734273,-1.928525,-1.928358,-0.221979,-0.217209,1.044486,1.047180,0.443429,0.443609,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
540,0.000000,0.000000,0.448291,0.446967,0.868704,0.863986,-1.859793,-1.859701,-0.546121,-0.542115,1.143537,1.145594,0.627705,0.628052,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
545,0.000000,0.000000,0.365181,0.364038,0.981396,0.977162,-1.763625,-1.764185,-0.880208,-0.876338,1.234629,1.236792,0.812623,0.813062,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
550,0.000000,0.000000,0.288912,0.288129,1.076208,1.072802,-1.642952,-1.644098,-1.213794,-1.210069,1.309555,1.311598,0.987037,0.987502,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
555,0.000000,0.000000,0.221439,0.221009,1.152306,1.150051,-1.498312,-1.499924,-1.532689,-1.529493,1.361488,1.363306,1.141384,1.141866,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
560,0.000000,0.000000,0.163809,0.163397,1.206827,1.204814,-1.331648,-1.333245,-1.825073,-1.822387,1.381600,1.383294,1.264652,1.265157,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
