position,SAT_107,SAT_108,SAT_109,SAT_110,SAT_111,SAT_112,SAT_113,SAT_114,SAT_115,SAT_116,SAT_117,SAT_118,SAT_119,SAT_120,SAT_121,SAT_122,SAT_123,SAT_124,SAT_125,SAT_126,SAT_127,SAT_128,SAT_129,SAT_130,SAT_131,SAT_132,SAT_133,SAT_134,SAT_135,SAT_136,SAT_137,SAT_138
600,-0.005794,-0.001798,-0.044964,-0.045404,-0.043925,-0.043093,0.182987,0.179374,-0.109185,-0.109157,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
605,-0.007103,-0.003424,-0.045373,-0.045357,-0.055737,-0.054352,0.180700,0.177439,-0.081426,-0.081763,-0.008986,-0.008963,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
610,-0.006569,-0.003254,-0.043072,-0.043568,-0.068510,-0.066598,0.175243,0.172295,-0.055779,-0.056528,-0.018523,-0.018554,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
615,-0.005729,-0.002845,-0.040222,-0.039929,-0.079991,-0.078572,0.169246,0.165994,-0.031338,-0.032617,-0.027649,-0.027722,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
620,-0.003007,-0.000391,-0.033963,-0.033416,-0.090158,-0.088518,0.158795,0.155727,-0.010850,-0.012531,-0.037191,-0.037249,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
625,-0.000989,0.001301,-0.028740,-0.027920,-0.099789,-0.097782,0.148642,0.146074,0.008786,0.007146,-0.045096,-0.045098,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
630,0.002298,0.004021,-0.020215,-0.020123,-0.106485,-0.103820,0.135426,0.132097,0.024144,0.022052,-0.052495,-0.052655,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
635,0.003787,0.005453,-0.014796,-0.013760,-0.109847,-0.107844,0.122280,0.120080,0.038186,0.036281,-0.057764,-0.057746,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
640,0.005280,0.006695,-0.008344,-0.007417,-0.110551,-0.108740,0.108205,0.106152,0.049323,0.047501,-0.060796,-0.060765,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
645,0.006135,0.007314,-0.002136,-0.001090,-0.107983,-0.106230,0.092120,0.090533,0.055929,0.054349,-0.062249,-0.062153,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
