position,SAT_103,SAT_104,SAT_105,SAT_106,SAT_107,SAT_108,SAT_109,SAT_110,SAT_111,SAT_112,SAT_113,SAT_114,SAT_115,SAT_116,SAT_117,SAT_118,SAT_211,SAT_213,SAT_214,SAT_215,SAT_216,SAT_217,SAT_218,SAT_224
590,0.000000,0.000000,-3.560250,-3.580870,-3.977115,-3.709941,5.056803,4.863567,-6.921668,-6.819421,13.207319,13.142884,-17.532399,-17.419414,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
595,0.000000,0.000000,-1.567383,-1.575956,-6.137775,-5.786873,6.425319,6.159205,-7.681278,-7.492446,13.183571,13.015912,-16.727130,-16.619912,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
600,0.000000,0.000000,0.000000,0.000000,-8.140479,-7.725080,7.721306,7.407142,-8.288791,-8.041307,12.751392,12.513794,-15.472136,-15.377042,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
605,0.000000,0.000000,0.000000,0.000000,-9.775010,-9.319963,9.062378,8.720061,-8.580639,-8.298067,12.124098,11.849848,-13.618355,-13.542015,-0.986742,-0.962464,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
610,0.000000,0.000000,0.000000,0.000000,-11.204422,-10.732830,10.168251,9.817908,-8.710432,-8.417284,11.179991,10.900706,-11.368625,-11.316011,-2.274388,-2.220224,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
615,0.000000,0.000000,0.000000,0.000000,-12.388208,-11.919634,11.008963,10.666798,-8.649210,-8.365276,9.957942,9.697537,-8.841167,-8.814964,-3.788987,-3.702484,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
620,0.000000,0.000000,0.000000,0.000000,-13.285057,-12.835560,11.553310,11.230458,-8.377670,-8.118132,8.501652,8.277601,-6.145107,-6.145650,-5.451553,-5.333551,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
625,0.000000,0.000000,0.000000,0.000000,-13.868136,-13.450128,11.758258,11.461881,-7.859652,-7.634961,6.861250,6.683539,-3.393888,-3.419177,-7.185911,-7.040502,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
630,0.000000,0.000000,0.000000,0.000000,-14.109303,-13.731114,11.579553,11.313768,-7.067801,-6.883075,5.091422,4.962099,-0.691780,-0.738000,-8.911029,-8.745553,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
635,0.000000,0.000000,0.000000,0.000000,-13.986746,-13.653294,10.965265,10.729279,-5.974026,-5.829188,3.250280,3.165942,1.859344,1.799105,-10.544279,-10.369139,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
640,0.000000,0.000000,0.000000,0.000000,-13.484603,-13.196448,9.854370,9.645146,-4.553854,-4.442003,1.403014,1.352660,4.165219,4.099639,-11.999522,-11.828540,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
645,0.000000,0.000000,0.000000,0.000000,-12.602735,-12.357620,8.199341,8.010362,-2.795062,-2.704621,-0.392855,-0.423594,6.156271,6.096828,-13.208915,-13.057872,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
650,0.000000,0.000000,0.000000,0.000000,-11.389126,-11.186766,6.030064,5.857529,-0.737618,-0.661198,-2.122669,-2.144463,7.864056,7.822219,-14.180457,-14.060970,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
655,0.000000,0.000000,0.000000,0.000000,-9.900643,-9.733398,3.409868,3.245272,1.560730,1.642102,-3.790834,-3.820541,9.338889,9.323133,-14.938452,-14.867910,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
660,0.000000,0.000000,0.000000,0.000000,-8.186058,-8.054851,0.401482,0.241642,4.054572,4.146615,-5.405286,-5.448425,10.624307,10.641990,-15.520805,-15.508335,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
665,0.000000,0.000000,0.000000,0.000000,-6.297380,-6.200326,-2.925414,-3.083316,6.701938,6.811415,-6.969156,-7.032450,11.753473,11.811992,-15.965687,-16.018659,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
670,0.000000,0.000000,0.000000,0.000000,-4.276408,-4.212385,-6.489498,-6.647904,9.456405,9.588592,-8.502882,-8.591107,12.765474,12.870277,-16.307648,-16.431932,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
675,0.000000,0.000000,0.000000,0.000000,-2.160854,-2.128531,-10.200090,-10.360731,12.284080,12.442247,-10.032917,-10.148852,13.693316,13.847975,-16.581345,-16.781369,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
680,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-13.986375,-14.149976,15.153653,15.340405,-11.546952,-11.692699,14.567451,14.773630,-16.836704,-17.113694,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
