position,SAT_01,SAT_02,SAT_03,SAT_04,SAT_05,SAT_06,SAT_07,SAT_08,SAT_09,SAT_10,SAT_201,SAT_202,SAT_203,SAT_204,SAT_205,SAT_206,SAT_212,SAT_223
-216,-1.488440,1.469700,-0.254594,0.266888,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.561530,2.494977,0.618856,-0.592217,1.845726,-1.967232,1.388469,-1.246829
-212,-1.712494,1.707018,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.486973,2.467612,0.371217,-0.344686,1.848506,-1.955551,1.515346,-1.390672
-208,-1.857341,1.846800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.390140,2.338228,0.081905,-0.091575,1.847792,-1.918086,1.599911,-1.483782
-205,-1.930109,1.920285,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.259181,2.214466,-0.126742,0.105411,1.844944,-1.892636,1.633877,-1.540059
-201,-1.980014,1.971567,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.037954,2.001113,-0.398582,0.363227,1.837927,-1.853376,1.650590,-1.591214
-198,-1.990031,1.983181,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.840319,1.813203,-0.593871,0.551504,1.827029,-1.819823,1.644904,-1.614636
-194,-1.970998,1.966251,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.551154,1.533789,-0.839019,0.788501,1.804007,-1.768213,1.621013,-1.627805
-190,-1.926388,1.924307,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.242856,1.233448,-1.061275,1.005380,1.767028,-1.707775,1.584645,-1.624383
-187,-1.882144,1.881038,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.002275,1.000516,-1.211014,1.151081,1.727270,-1.654919,1.554298,-1.612981
-183,-1.824801,1.818470,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.672829,0.708890,-1.365963,1.342291,1.658565,-1.579541,1.512379,-1.599895
-179,-1.752201,1.752238,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.385573,0.395081,-1.516874,1.454369,1.561733,-1.481413,1.484844,-1.560105
-176,-1.707124,1.707076,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.167774,0.179598,-1.594814,1.533139,1.475042,-1.402573,1.468823,-1.537358
-172,-1.649615,1.649427,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.105579,-0.094459,-1.671440,1.612523,1.340150,-1.283950,1.458569,-1.510274
-169,-1.609310,1.611813,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.299308,-0.293302,-1.708879,1.652238,1.224677,-1.186563,1.460334,-1.493830
-165,-1.559799,1.565405,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.539583,-0.540631,-1.733132,1.681271,1.054053,-1.038359,1.476208,-1.487447
-161,-1.515915,1.529163,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.759602,-0.773987,-1.729642,1.686666,0.866022,-0.875141,1.510248,-1.498879
-158,-1.485681,1.510127,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.910541,-0.939205,-1.710768,1.672012,0.713376,-0.741427,1.548806,-1.522401
-154,-1.462764,1.490891,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.097749,-1.142801,-1.647142,1.663689,0.507516,-0.541604,1.618658,-1.590544
-151,-1.426715,1.492640,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.210028,-1.285757,-1.615563,1.593606,0.328364,-0.389548,1.687536,-1.643617
-147,-1.398825,1.496583,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.347375,-1.455296,-1.531110,1.519171,0.094600,-0.166104,1.794544,-1.751398
-144,-1.381553,1.502930,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.437447,-1.566554,-1.454131,1.449838,-0.083679,0.008324,1.884297,-1.845560
-141,-1.365587,1.507973,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.515046,-1.661188,-1.366113,1.367404,-0.263365,0.186196,1.978688,-1.945371
-137,-1.346970,1.507232,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.599715,-1.758604,-1.232770,1.238575,-0.500893,0.425776,2.107388,-2.082288
-134,-1.335009,1.498348,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.651388,-1.807945,-1.120185,1.127374,-0.675968,0.604316,2.201962,-2.182795
-130,-1.321265,1.468747,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.703520,-1.838261,-0.955562,0.960067,-0.901532,0.836940,2.320626,-2.307038
-127,-1.325968,1.422443,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.730792,-1.840925,-0.808069,0.836614,-1.048521,1.023234,2.401965,-2.396766
-124,-1.304757,1.375556,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.751880,-1.800843,-0.676676,0.668745,-1.217750,1.164559,2.467743,-2.456167
-120,-1.293679,1.284510,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.764728,-1.728682,-0.472525,0.450337,-1.411662,1.365927,2.540209,-2.525558
-117,-1.283662,1.209627,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.765654,-1.660772,-0.309274,0.276692,-1.549874,1.508500,2.579581,-2.562821
-114,-1.270859,1.134707,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.759146,-1.588756,-0.137862,0.096139,-1.682120,1.644378,2.606245,-2.587511
-110,-1.246981,1.044084,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.739735,-1.497968,0.102012,-0.154140,-1.848542,1.813902,2.623404,-2.602496
-107,-1.223521,0.989541,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.718269,-1.443576,0.291985,-0.346575,-1.967209,1.935077,2.620677,-2.600664
-103,-1.181237,0.945003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.680222,-1.401359,0.555711,-0.607722,-2.116523,2.084946,2.598786,-2.582331
-100,-1.151506,0.932184,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.640703,-1.412769,0.764262,-0.806953,-2.207006,2.215191,2.576823,-2.555523
-99,-1.125880,0.943246,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.633128,-1.410260,0.833667,-0.870661,-2.257277,2.226953,2.553363,-2.546293
-97,-1.093950,0.960736,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.608375,-1.436634,0.978070,-1.004418,-2.324622,2.293559,2.524057,-2.523130
-96,-1.078216,0.973486,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.597216,-1.454618,1.052156,-1.071839,-2.359352,2.327781,2.507273,-2.510397
-94,-1.050009,1.005692,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.579866,-1.499967,1.206093,-1.213338,-2.428375,2.396324,2.473366,-2.483847
-93,-1.038692,1.024520,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.574540,-1.527029,1.286386,-1.287107,-2.464431,2.433882,2.455082,-2.469330
-91,-1.022340,1.067207,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.573746,-1.587413,1.454233,-1.443209,-2.539543,2.509038,2.420093,-2.441594
-90,-1.018500,1.090389,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.579038,-1.620408,1.542076,-1.525258,-2.580126,2.550089,2.401975,-2.427592
-88,-1.030708,1.134047,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.599093,-1.701292,1.725099,-1.710582,-2.653901,2.655730,2.381845,-2.394460
-87,-1.030805,1.164797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.624306,-1.730024,1.826341,-1.798149,-2.712129,2.685682,2.353022,-2.387123
-85,-1.059175,1.217122,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.680116,-1.809008,2.032603,-2.001063,-2.810137,2.785893,2.324821,-2.362858
-84,-1.078714,1.243743,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.714425,-1.850157,2.139906,-2.107531,-2.862242,2.840195,2.310955,-2.350794
-82,-1.126143,1.298253,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.794051,-1.934738,2.361947,-2.330243,-2.969269,2.950206,2.286899,-2.328903
-81,-1.153528,1.325828,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.838201,-1.978209,2.475795,-2.445047,-3.024934,3.008322,2.274990,-2.317818
-79,-1.213168,1.381974,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.933472,-2.066224,2.708327,-2.680649,-3.137457,3.123643,2.254190,-2.298273
-78,-1.244988,1.410092,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.983278,-2.111068,2.826057,-2.800383,-3.195039,3.183680,2.243622,-2.287918
-76,-1.316845,1.462786,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.081423,-2.208883,3.058829,-3.052432,-3.302116,3.313568,2.238067,-2.260576
