position,SAT_01,SAT_02,SAT_03,SAT_04,SAT_05,SAT_06,SAT_07,SAT_08,SAT_09,SAT_10,SAT_201,SAT_202,SAT_203,SAT_204,SAT_205,SAT_206,SAT_212,SAT_223
-208,1.625722,1.648733,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.472858,-0.472237,0.314608,0.331045,-1.401695,-1.395270,-1.332247,-1.329718
-205,1.619304,1.638890,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.400226,-0.396988,0.308405,0.319569,-1.382731,-1.381249,-1.332190,-1.331806
-201,1.592791,1.606289,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.291400,-0.284203,0.266049,0.270553,-1.346311,-1.351178,-1.297585,-1.299801
-198,1.562303,1.568240,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.190837,-0.179438,0.223424,0.221477,-1.314940,-1.325489,-1.253783,-1.258279
-194,1.505665,1.502255,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.049153,-0.032749,0.154367,0.145970,-1.273952,-1.290255,-1.185464,-1.192211
-190,1.439215,1.427111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.093829,0.114485,0.085644,0.072566,-1.236883,-1.256991,-1.117694,-1.125900
-187,1.385066,1.368138,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.206785,0.229842,0.052328,0.037611,-1.216470,-1.237433,-1.076439,-1.084872
-183,1.318780,1.296613,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.338791,0.362404,0.030700,0.015198,-1.197546,-1.217592,-1.043262,-1.051330
-179,1.266942,1.244271,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.442357,0.463103,0.042315,0.028453,-1.185719,-1.201349,-1.040967,-1.047283
-176,1.234928,1.214237,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.511655,0.528283,0.087284,0.075730,-1.181549,-1.192035,-1.061048,-1.065309
-172,1.207068,1.191541,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.575535,0.584184,0.154567,0.145913,-1.168615,-1.170952,-1.106688,-1.107661
-169,1.189114,1.179427,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.617767,0.618890,0.235424,0.228737,-1.155745,-1.150621,-1.157834,-1.156323
-165,1.173463,1.171965,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.656069,0.645867,0.345269,0.339912,-1.123842,-1.108951,-1.239639,-1.233419
