position,SAT_01,SAT_02,SAT_03,SAT_04,SAT_05,SAT_06,SAT_07,SAT_08,SAT_09,SAT_10,SAT_201,SAT_202,SAT_203,SAT_204,SAT_205,SAT_206,SAT_212,SAT_223
-110,9.589344,9.552027,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-8.060439,-7.977767,2.866826,2.840495,0.752478,0.774307,-3.898492,-3.944345
-107,10.551633,10.512158,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-8.793364,-8.707676,2.781600,2.777809,1.144059,1.157012,-4.206606,-4.263308
-103,11.798215,11.758882,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-9.556738,-9.481555,2.536120,2.565398,1.664506,1.667659,-4.633262,-4.703148
-100,12.650983,12.613520,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-9.959593,-9.903184,2.239251,2.301788,2.139661,2.136052,-4.952419,-5.034641
-99,12.918936,12.882603,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-10.048625,-10.001118,2.117156,2.191501,2.299789,2.294668,-5.060973,-5.147049
-97,13.408305,13.374870,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-10.128682,-10.102219,1.827439,1.924897,2.635059,2.626207,-5.281129,-5.374426
-96,13.618470,13.586809,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-10.104777,-10.089947,1.654596,1.762393,2.813362,2.803673,-5.394211,-5.489323
-94,13.950938,13.922788,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-9.883804,-9.892122,1.240492,1.367821,3.183765,3.171480,-5.627778,-5.726831
-93,14.060672,14.034189,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-9.673790,-9.692885,0.992056,1.128460,3.383926,3.371222,-5.747646,-5.847683
-91,14.146460,14.123580,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-9.009381,-9.048853,0.404113,0.549509,3.811907,3.797938,-5.997113,-6.093971
-90,14.113130,14.092041,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-8.537877,-8.586122,0.060754,0.206284,4.036954,4.023235,-6.130588,-6.222252
-88,13.868422,13.850301,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-7.280187,-7.340725,-0.745653,-0.606929,4.525883,4.511869,-6.404397,-6.483636
-87,13.648931,13.632088,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-6.480356,-6.544362,-1.211643,-1.081890,4.789750,4.776247,-6.546904,-6.616128
-85,13.033959,13.019267,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-4.559935,-4.625803,-2.256981,-2.155820,5.344483,5.331016,-6.842850,-6.887080
-84,12.648959,12.635176,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.460142,-3.524637,-2.830477,-2.748069,5.634647,5.621414,-6.994212,-7.023363
-82,11.754230,11.741934,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.029744,-1.087877,-4.062154,-4.024879,6.233571,6.219819,-7.297500,-7.293201
-81,11.254295,11.242639,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.278904,0.225491,-4.716779,-4.705236,6.544274,6.530005,-7.444257,-7.421811
-79,10.182171,10.171758,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.041310,2.999319,-6.072461,-6.117810,7.165162,7.148953,-7.743611,-7.681963
-78,9.619330,9.609470,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.472037,4.436595,-6.772205,-6.847525,7.479370,7.461594,-7.887890,-7.806703
-76,8.468870,8.460034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.384144,7.362588,-8.194391,-8.331289,8.107206,8.086214,-8.168689,-8.047610
