position,SAT_01,SAT_02,SAT_03,SAT_04,SAT_05,SAT_06,SAT_07,SAT_08,SAT_09,SAT_10,SAT_201,SAT_202,SAT_203,SAT_204,SAT_205,SAT_206,SAT_212,SAT_223
-169,-0.862838,0.868737,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.493706,-0.507154,-0.160310,0.167079,0.767929,-0.784680,0.760779,-0.744350
-165,-0.820696,0.823875,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.568949,-0.574210,-0.166869,0.169351,0.729671,-0.733627,0.763458,-0.760413
-161,-0.782583,0.779611,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.635902,-0.628483,-0.166290,0.162483,0.688925,-0.679011,0.772247,-0.782249
-158,-0.757836,0.746863,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.680818,-0.660365,-0.160492,0.152344,0.655770,-0.635769,0.783845,-0.802237
-154,-0.730082,0.703456,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.732782,-0.690126,-0.149137,0.133464,0.610675,-0.578400,0.807474,-0.834088
-151,-0.713529,0.670890,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.765872,-0.702793,-0.137886,0.115835,0.575399,-0.535406,0.831929,-0.862039
-147,-0.695813,0.627972,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.801338,-0.708459,-0.119539,0.089089,0.526722,-0.479111,0.873453,-0.904669
-144,-0.684568,0.597319,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.821206,-0.705756,-0.104353,0.066583,0.488636,-0.437615,0.910477,-0.940858
-141,-0.674282,0.568096,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.834952,-0.698946,-0.087373,0.044466,0.450009,-0.397215,0.952394,-0.980668
-137,-0.660259,0.532673,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.843128,-0.685264,-0.062479,0.014916,0.397310,-0.344971,1.015632,-1.039321
-134,-0.647987,0.509446,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.841386,-0.673317,-0.043074,-0.006135,0.357093,-0.307493,1.068058,-1.087582
-130,-0.628416,0.483993,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.827611,-0.657477,-0.014988,-0.032232,0.302226,-0.259120,1.144173,-1.156910
-127,-0.609936,0.469402,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.808420,-0.647775,0.006785,-0.048495,0.261041,-0.224269,1.205651,-1.213064
-124,-0.586567,0.460013,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.781533,-0.640763,0.027920,-0.062479,0.218725,-0.191838,1.270827,-1.272416
