position,SAT_103,SAT_104,SAT_105,SAT_106,SAT_107,SAT_108,SAT_109,SAT_110,SAT_111,SAT_112,SAT_113,SAT_114,SAT_115,SAT_116,SAT_117,SAT_118,SAT_211,SAT_213,SAT_214,SAT_215,SAT_216,SAT_217,SAT_218,SAT_224
169,-0.190420,0.190415,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.127213,-0.372187,0.372184,-0.546297,0.546324,-0.282775,0.282762,-0.127208
172,-0.208576,0.208568,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.120625,-0.395688,0.395677,-0.540358,0.540371,-0.267846,0.267750,-0.120479
176,-0.232934,0.232928,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.112550,-0.424000,0.423945,-0.529587,0.529568,-0.249660,0.249551,-0.112421
179,-0.251771,0.251798,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.107430,-0.443429,0.443355,-0.520481,0.520545,-0.237623,0.237480,-0.107278
183,-0.276746,0.276749,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.101811,-0.465167,0.465099,-0.506629,0.506679,-0.223097,0.222947,-0.101671
187,-0.301877,0.301919,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.097886,-0.482809,0.482621,-0.492230,0.492324,-0.210648,0.210428,-0.097746
190,-0.320475,0.320657,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.095830,-0.493386,0.493100,-0.481793,0.482213,-0.202616,0.202247,-0.095721
194,-0.345404,0.345403,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.093910,-0.504324,0.504270,-0.467037,0.467101,-0.192850,0.192706,-0.093796
198,-0.369291,0.369307,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.092179,-0.512337,0.512281,-0.452436,0.452490,-0.184689,0.184572,-0.092065
201,-0.386820,0.386823,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.090765,-0.517069,0.516997,-0.441913,0.441964,-0.179470,0.179344,-0.090680
205,-0.408754,0.408776,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.088125,-0.521386,0.521352,-0.427666,0.427710,-0.173228,0.173161,-0.088047
208,-0.424551,0.424554,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.085371,-0.524035,0.524041,-0.417596,0.417621,-0.169269,0.169211,-0.085309
212,-0.443509,0.443500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.080101,-0.526372,0.526369,-0.404340,0.404345,-0.164411,0.164375,-0.080073
216,-0.460015,0.459994,-0.010447,0.010446,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.072639,-0.527429,0.527546,-0.391301,0.391244,-0.159893,0.159901,-0.072578
221,-0.476762,0.476529,-0.027801,0.028081,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.060813,-0.527488,0.527505,-0.376047,0.376169,-0.154076,0.153807,-0.060866
