position,SAT_01,SAT_02,SAT_03,SAT_04,SAT_05,SAT_06,SAT_07,SAT_08,SAT_09,SAT_10,SAT_201,SAT_202,SAT_203,SAT_204,SAT_205,SAT_206,SAT_212,SAT_223
-208,-1.904238,-1.678772,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.662862,5.028125,-8.652619,-9.138682,24.168884,24.456486,-30.694218,-30.013794
-205,-2.118030,-1.927020,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.102656,5.428291,-8.942236,-9.389197,23.859460,24.139150,-29.890973,-29.304620
-201,-2.305938,-2.169668,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.279312,5.538530,-8.702576,-9.075841,22.303604,22.560402,-27.924718,-27.492820
-198,-2.398876,-2.312781,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.284363,5.489496,-8.105219,-8.415983,20.454683,20.684466,-25.970254,-25.667220
-194,-2.453456,-2.431865,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.025213,5.153564,-6.993461,-7.211632,17.506607,17.694603,-22.911463,-22.781706
-190,-2.470031,-2.508323,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.590201,4.643964,-5.724768,-5.850232,14.352740,14.494354,-19.632739,-19.662173
-187,-2.494574,-2.570989,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.270377,4.273782,-4.747497,-4.808218,12.061614,12.167983,-17.234983,-17.363781
-183,-2.569393,-2.681981,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.862014,3.809699,-3.670050,-3.658523,9.447736,9.509440,-14.357199,-14.577582
-179,-2.729102,-2.857386,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.620609,3.530594,-2.946178,-2.884027,7.535426,7.558075,-12.111491,-12.365454
-176,-2.916664,-3.044764,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.576825,3.469618,-2.592382,-2.505630,6.524149,6.521529,-10.833611,-11.079316
-172,-3.221498,-3.336521,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.653514,3.535399,-2.361299,-2.257372,5.623336,5.591923,-9.596584,-9.797215
-169,-3.503137,-3.600824,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.820787,3.701445,-2.294013,-2.186681,5.213980,5.165256,-8.957885,-9.106053
-165,-3.911778,-3.980989,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.148998,4.036949,-2.333548,-2.231941,4.917845,4.849441,-8.409537,-8.474380
-161,-4.358938,-4.397204,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.578895,4.481469,-2.449499,-2.361586,4.811588,4.727840,-8.094225,-8.072260
-158,-4.724658,-4.740065,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.950993,4.866248,-2.543421,-2.468832,4.791877,4.700781,-7.936592,-7.854378
-154,-5.241871,-5.231976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.479790,5.414645,-2.665371,-2.608954,4.762386,4.664926,-7.729660,-7.585185
-151,-5.660095,-5.636666,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.885234,5.834436,-2.735978,-2.691463,4.691395,4.592577,-7.515695,-7.343211
-147,-6.277677,-6.242879,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.445742,6.412426,-2.803651,-2.771029,4.531805,4.434974,-7.150309,-6.963755
-144,-6.794185,-6.754470,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.898889,6.875449,-2.849308,-2.822069,4.377680,4.284386,-6.831919,-6.648421
-141,-7.366670,-7.323834,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.392968,7.375367,-2.896132,-2.871018,4.206924,4.118522,-6.490702,-6.318576
-137,-8.230196,-8.184331,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.136910,8.118671,-2.972490,-2.944555,3.970741,3.889859,-6.028499,-5.879929
-134,-8.951512,-8.902946,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.783657,8.757239,-3.064301,-3.029703,3.793305,3.717560,-5.689963,-5.561772
-130,-10.036916,-9.981886,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.781013,9.730712,-3.211370,-3.161688,3.597739,3.527182,-5.284567,-5.181936
-127,-10.932866,-10.869572,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.663471,10.584069,-3.379685,-3.313687,3.473571,3.404276,-5.024231,-4.936160
-124,-11.916346,-11.841529,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.670512,11.551714,-3.582463,-3.497720,3.396984,3.327221,-4.814753,-4.734591
-120,-13.396316,-13.302296,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.242360,13.065615,-3.920890,-3.807176,3.376551,3.301538,-4.604176,-4.527861
-117,-14.640628,-14.533174,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.637825,14.420764,-4.249169,-4.117354,3.382094,3.303743,-4.484016,-4.407151
-114,-16.038364,-15.920393,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.227616,15.980211,-4.627198,-4.482861,3.439653,3.359420,-4.391095,-4.313144
-110,-18.161489,-18.037689,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.701253,18.439736,-5.231378,-5.084349,3.564511,3.486534,-4.292014,-4.214942
-107,-19.959571,-19.840275,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.867499,20.623175,-5.768848,-5.634357,3.650613,3.579967,-4.230686,-4.158231
-103,-22.696443,-22.599109,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,24.182613,24.010688,-6.594315,-6.500786,3.825675,3.774684,-4.152630,-4.095865
-100,-25.010416,-24.944190,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,27.040615,26.967821,-7.299893,-7.259953,3.945744,3.919106,-4.095539,-4.059420
-99,-25.837278,-25.784507,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28.066544,28.036373,-7.552447,-7.535012,3.989724,3.973180,-4.074684,-4.047562
-97,-27.577172,-27.553014,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.242217,30.306198,-8.087291,-8.118890,4.076672,4.082143,-4.033960,-4.026568
-96,-28.494794,-28.484165,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,31.393155,31.505555,-8.373832,-8.430336,4.130691,4.147204,-4.011843,-4.014529
-94,-30.419196,-30.429996,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,33.846743,34.050764,-8.983409,-9.086637,4.227326,4.264378,-3.975699,-3.996444
-93,-31.432357,-31.449415,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,35.148722,35.392879,-9.311703,-9.434803,4.284535,4.330154,-3.959756,-3.988142
-91,-33.558565,-33.575248,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37.923181,38.228347,-10.015481,-10.167557,4.399647,4.457327,-3.939752,-3.977905
-90,-34.673718,-34.682087,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.399573,39.722345,-10.394966,-10.554680,4.461526,4.521827,-3.933178,-3.972793
-88,-37.020273,-36.991632,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,42.534134,42.858887,-11.219699,-11.376004,4.616823,4.673779,-3.926770,-3.960674
-87,-38.247449,-38.188794,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.202328,44.508699,-11.661699,-11.805752,4.695147,4.745344,-3.932180,-3.958352
-85,-40.805894,-40.665487,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.714174,47.947138,-12.609194,-12.708737,4.874394,4.901745,-3.948866,-3.950084
-84,-42.131878,-41.941116,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49.545232,49.725457,-13.112545,-13.181080,4.978700,4.990339,-3.957270,-3.942103
-82,-44.845452,-44.538358,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,53.350590,53.398985,-14.145629,-14.137851,5.165948,5.139480,-3.995724,-3.940879
-81,-46.232954,-45.861242,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,55.304431,55.275981,-14.684389,-14.632711,5.269246,5.220640,-4.010225,-3.932876
-79,-49.052156,-48.541735,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,59.290354,59.092251,-15.788044,-15.639704,5.483117,5.386239,-4.041983,-3.915448
-78,-50.478186,-49.895022,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,61.309738,61.021068,-16.352648,-16.152958,5.596929,5.474138,-4.052883,-3.900750
-76,-53.338211,-52.606099,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,65.386748,64.911011,-17.477748,-17.172545,5.805564,5.629469,-4.089028,-3.883327
