position,SAT_103,SAT_104,SAT_105,SAT_106,SAT_107,SAT_108,SAT_109,SAT_110,SAT_111,SAT_112,SAT_113,SAT_114,SAT_115,SAT_116,SAT_117,SAT_118,SAT_211,SAT_213,SAT_214,SAT_215,SAT_216,SAT_217,SAT_218,SAT_224
420,0.004155,0.004057,0.002460,0.002569,0.002326,0.002301,-0.006820,-0.006631,0.003307,0.003246,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.007328,-0.007206,0.000000,0.000000,0.000000,0.000000,0.000000
425,0.005044,0.004872,0.004585,0.004455,0.002046,0.001943,-0.010172,-0.010048,0.004258,0.004152,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.005529,-0.005437,0.000000,0.000000,0.000000,0.000000,0.000000
430,0.005744,0.005609,0.005789,0.005716,0.002170,0.002341,-0.012698,-0.012563,0.005798,0.005620,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.003537,-0.003470,0.000000,0.000000,0.000000,0.000000,0.000000
435,0.006335,0.006160,0.006009,0.005742,0.002645,0.002559,-0.014828,-0.014706,0.007619,0.007462,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.001631,-0.001629,0.000000,0.000000,0.000000,0.000000,0.000000
440,0.007771,0.007628,0.006396,0.006089,0.002952,0.002958,-0.017580,-0.017323,0.009379,0.009267,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
445,0.010004,0.010085,0.007052,0.006767,0.003589,0.004056,-0.020374,-0.020854,0.010948,0.010865,-0.002720,-0.002738,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
450,0.012065,0.011937,0.005765,0.005308,0.004900,0.004858,-0.021597,-0.021242,0.013043,0.013059,-0.005339,-0.005350,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
455,0.014295,0.014135,0.004704,0.004098,0.006233,0.006279,-0.022610,-0.022062,0.013831,0.013974,-0.007732,-0.007699,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
460,0.015827,0.015587,0.002172,0.001741,0.006837,0.007254,-0.021162,-0.021693,0.014069,0.013269,-0.008591,-0.009034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
465,0.017380,0.017133,-0.000341,-0.001055,0.008219,0.008367,-0.020163,-0.019846,0.011427,0.011423,-0.008015,-0.007946,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
470,0.018409,0.018299,-0.001610,-0.002066,0.009508,0.009406,-0.018428,-0.017893,0.006048,0.006298,-0.004946,-0.004955,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
475,0.018537,0.018369,-0.003613,-0.003848,0.009786,0.009646,-0.014556,-0.014034,-0.001788,-0.001664,0.001628,0.001569,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
480,0.017957,0.017797,-0.004192,-0.004242,0.010161,0.009917,-0.010241,-0.009845,-0.013669,-0.013679,0.011970,0.011821,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
