position,SAT_01,SAT_02,SAT_03,SAT_04,SAT_05,SAT_06,SAT_07,SAT_08,SAT_09,SAT_10,SAT_201,SAT_202,SAT_203,SAT_204,SAT_205,SAT_206,SAT_212,SAT_223
-110,-0.326479,-0.326739,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.235918,-0.235497,-1.207941,-1.206239,1.944984,1.941848,-5.547388,-5.543682
-107,-0.148548,-0.149607,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.038110,-0.035516,-1.482861,-1.476312,2.223815,2.219182,-5.814819,-5.815239
-103,0.179769,0.177843,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.274359,0.279331,-1.930484,-1.916575,2.628163,2.622743,-6.207872,-6.215747
-100,0.488970,0.486271,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.535612,0.542769,-2.334012,-2.312538,2.984929,2.979858,-6.542544,-6.558834
-99,0.605342,0.602390,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.629802,0.637721,-2.482619,-2.458384,3.110776,3.106155,-6.666888,-6.686368
-97,0.875389,0.871980,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.854145,0.863331,-2.819208,-2.789580,3.379970,3.376275,-6.917502,-6.943592
-96,1.022136,1.018593,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.985819,0.995536,-3.012556,-2.980798,3.533755,3.530965,-7.066437,-7.095213
-94,1.371677,1.367802,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.331727,1.342406,-3.472011,-3.436053,3.865894,3.864371,-7.384215,-7.418359
-93,1.564580,1.560533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.544410,1.555568,-3.744990,-3.707129,4.061533,4.060792,-7.576659,-7.612832
-91,2.019352,2.015266,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.091868,2.103008,-4.400369,-4.361726,4.504285,4.504742,-7.993600,-8.031231
-90,2.275009,2.271076,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.429802,2.440592,-4.786874,-4.749085,4.757280,4.758111,-8.246174,-8.282380
-88,2.866881,2.863384,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.264439,3.274069,-5.711618,-5.677882,5.344912,5.345748,-8.790987,-8.822490
-87,3.197562,3.194428,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.764431,3.773019,-6.251525,-6.221578,5.681920,5.682543,-9.111133,-9.138081
-85,3.943580,3.941439,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.931828,4.937473,-7.482111,-7.463146,6.425198,6.424168,-9.791892,-9.806276
-84,4.342323,4.340810,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.580116,5.583953,-8.163491,-8.151446,6.835558,6.833316,-10.170533,-10.177051
-82,5.210103,5.210084,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.004871,7.004435,-9.633241,-9.637455,7.691665,7.686033,-10.945538,-10.933935
-81,5.658578,5.659394,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.757212,7.754358,-10.418719,-10.432135,8.151424,8.143643,-11.355357,-11.333743
-79,6.605653,6.608288,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.346434,9.338318,-12.051604,-12.085290,9.080804,9.068056,-12.179242,-12.135760
-78,7.082478,7.086080,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.158514,10.147628,-12.896151,-12.940432,9.564666,9.548970,-12.610008,-12.555527
-76,8.064204,8.069772,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.818229,11.801673,-14.614374,-14.680462,10.529750,10.507936,-13.442969,-13.365828
