position,SAT_01,SAT_02,SAT_03,SAT_04,SAT_05,SAT_06,SAT_07,SAT_08,SAT_09,SAT_10,SAT_201,SAT_202,SAT_203,SAT_204,SAT_205,SAT_206,SAT_212,SAT_223
-137,0.299420,0.298049,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.391189,0.393932,-1.101229,-1.099070,-1.004077,-1.007562,0.623304,0.622860
-134,0.307100,0.305921,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.419374,0.421871,-1.000095,-0.997707,-1.145534,-1.148808,0.655039,0.654490
-130,0.302303,0.301404,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.422693,0.424805,-0.865988,-0.863340,-1.299951,-1.302877,0.695683,0.694572
-127,0.302845,0.302080,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.429179,0.431075,-0.737002,-0.733967,-1.417572,-1.420110,0.692975,0.691192
-124,0.295683,0.295112,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.425243,0.426789,-0.594446,-0.591350,-1.518015,-1.519981,0.670150,0.667464
-120,0.271161,0.270807,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.392756,0.393939,-0.419887,-0.416639,-1.617268,-1.618326,0.647939,0.643890
-117,0.243321,0.243138,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.366979,0.368029,-0.251963,-0.248254,-1.689723,-1.691218,0.597848,0.594441
-114,0.201718,0.201610,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.329950,0.330515,-0.069843,-0.067167,-1.753883,-1.753485,0.542368,0.537350
-110,0.122165,0.122273,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.252800,0.252809,0.157726,0.159090,-1.826516,-1.825228,0.503893,0.499588
-107,0.039464,0.039815,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.188374,0.187719,0.375588,0.374933,-1.884524,-1.882643,0.447816,0.445308
-103,-0.102751,-0.101819,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.073892,0.072291,0.656243,0.651863,-1.964577,-1.962427,0.423771,0.425448
-100,-0.240962,-0.239864,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020892,-0.023803,0.922409,0.913676,-2.031083,-2.029022,0.380098,0.386723
-99,-0.296422,-0.295179,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.055075,-0.058429,1.030011,1.019561,-2.047743,-2.045898,0.352433,0.361032
-97,-0.408105,-0.406539,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.138745,-0.143003,1.204131,1.190202,-2.106670,-2.105262,0.362458,0.375211
-96,-0.475845,-0.474177,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.186653,-0.191262,1.325460,1.309971,-2.125649,-2.124587,0.341727,0.356319
-94,-0.613625,-0.611711,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.307922,-0.313352,1.537844,1.519286,-2.201872,-2.201239,0.369856,0.387724
-93,-0.696314,-0.694260,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.380942,-0.386662,1.682786,1.662981,-2.229958,-2.229853,0.359942,0.379273
-91,-0.865868,-0.863615,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.563442,-0.569434,1.952805,1.931858,-2.335124,-2.335448,0.414734,0.435249
-90,-0.967650,-0.965528,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.675232,-0.681087,2.129510,2.108944,-2.374475,-2.375056,0.422062,0.442006
-88,-1.175879,-1.173942,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.943510,-0.948841,2.477447,2.458796,-2.518585,-2.519062,0.510628,0.528056
-87,-1.298814,-1.297072,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.103980,-1.108754,2.697496,2.680939,-2.578549,-2.578852,0.536092,0.550910
-85,-1.549199,-1.547980,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.470958,-1.474121,3.133269,3.122872,-2.764774,-2.764033,0.660129,0.667745
-84,-1.692068,-1.691222,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.676840,-1.678948,3.392561,3.386099,-2.840862,-2.839424,0.700905,0.703997
-82,-1.976306,-1.976312,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.120436,-2.120066,3.897835,3.900778,-3.056740,-3.053293,0.847298,0.839837
-81,-2.133959,-2.134571,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.358453,-2.356703,4.186186,4.194548,-3.142867,-3.138208,0.895214,0.881965
-79,-2.441212,-2.442796,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.851456,-2.846567,4.739636,4.759856,-3.376682,-3.369012,1.050784,1.024682
-78,-2.607900,-2.610068,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.107786,-3.101256,5.045577,5.072043,-3.467104,-3.457660,1.101388,1.068851
-76,-2.926444,-2.929785,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.622861,-3.612965,5.625582,5.664845,-3.707423,-3.694446,1.253829,1.207998
