position,SAT_103,SAT_104,SAT_105,SAT_106,SAT_107,SAT_108,SAT_109,SAT_110,SAT_111,SAT_112,SAT_113,SAT_114,SAT_115,SAT_116,SAT_117,SAT_118,SAT_211,SAT_213,SAT_214,SAT_215,SAT_216,SAT_217,SAT_218,SAT_224
169,-0.896031,0.913800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.778055,-0.513537,0.489813,0.199778,-0.192603,-0.800546,0.798033,-0.785613
172,-0.931467,0.944044,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.769175,-0.445375,0.430860,0.186395,-0.183691,-0.827965,0.834795,-0.785080
176,-0.981328,0.987217,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.762902,-0.345383,0.344039,0.160017,-0.162458,-0.860396,0.879692,-0.789180
179,-1.019879,1.021859,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.762492,-0.264480,0.271080,0.132257,-0.138815,-0.881532,0.908862,-0.795025
183,-1.072926,1.070702,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.767881,-0.148339,0.164377,0.084959,-0.095792,-0.906413,0.941957,-0.805839
187,-1.126778,1.122896,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.779090,-0.025821,0.046346,0.025839,-0.038796,-0.927547,0.966762,-0.818929
190,-1.164901,1.161066,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.789381,0.067886,-0.046963,-0.026417,0.012792,-0.941544,0.980893,-0.828439
194,-1.209918,1.206876,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.802064,0.191778,-0.172029,-0.104099,0.091763,-0.958082,0.994647,-0.838247
198,-1.243414,1.241623,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.809980,0.309224,-0.293191,-0.190896,0.180487,-0.972829,1.004254,-0.841375
201,-1.258033,1.257321,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.810456,0.390502,-0.377763,-0.261163,0.252850,-0.983498,1.010089,-0.837639
