position,SAT_01,SAT_02,SAT_03,SAT_04,SAT_05,SAT_06,SAT_07,SAT_08,SAT_09,SAT_10,SAT_201,SAT_202,SAT_203,SAT_204,SAT_205,SAT_206,SAT_212,SAT_223
-280,-0.622041,0.622044,-0.236817,0.236808,-0.068950,0.068949,0.000000,0.000000,0.000000,0.000000,0.297647,-0.297651,0.134657,-0.134674,0.000000,0.000000,0.000000,0.000000
-276,-0.617919,0.617873,-0.225036,0.225033,-0.060217,0.060228,0.000000,0.000000,0.000000,0.000000,0.321816,-0.321793,0.150375,-0.150428,0.009386,-0.009347,0.000000,0.000000
-272,-0.610808,0.610790,-0.215433,0.215451,-0.051009,0.050985,0.000000,0.000000,0.000000,0.000000,0.346627,-0.346602,0.167683,-0.167732,0.020979,-0.020938,0.000000,0.000000
-267,-0.599013,0.598819,-0.204660,0.204649,-0.039368,0.039466,0.000000,0.000000,0.000000,0.000000,0.377491,-0.377472,0.190519,-0.190669,0.037647,-0.037482,0.000000,0.000000
-263,-0.587620,0.587488,-0.196606,0.196670,-0.030038,0.030056,0.000000,0.000000,0.000000,0.000000,0.401641,-0.401456,0.209587,-0.209824,0.052075,-0.051963,0.000000,0.000000
-259,-0.574608,0.574773,-0.188294,0.188420,-0.021622,0.021378,0.000000,0.000000,0.000000,0.000000,0.424874,-0.424718,0.228888,-0.229039,0.066967,-0.066717,0.000000,0.000000
-255,-0.561336,0.561336,-0.179080,0.179065,-0.013549,0.013530,0.000000,0.000000,0.000000,0.000000,0.446015,-0.445870,0.247662,-0.247914,0.081317,-0.081151,0.000000,0.000000
-250,-0.544630,0.544359,-0.164774,0.164810,-0.004929,0.005224,0.000000,0.000000,0.000000,0.000000,0.469570,-0.469090,0.269752,-0.270226,0.098032,-0.097929,0.000000,0.000000
-246,-0.531697,0.531651,-0.151019,0.151045,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.484705,-0.484635,0.286550,-0.286727,0.109816,-0.109617,0.000000,0.000000
-242,-0.519756,0.519771,-0.133906,0.133874,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.496683,-0.496771,0.301426,-0.301438,0.119393,-0.119315,0.006452,-0.006450
-238,-0.508949,0.508989,-0.114967,0.114906,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.506113,-0.506091,0.315013,-0.315193,0.127489,-0.127256,0.014744,-0.014698
-233,-0.496765,0.497265,-0.089662,0.089166,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.514422,-0.514589,0.330970,-0.330987,0.135349,-0.135039,0.026693,-0.026677
-229,-0.487154,0.487107,-0.068799,0.068798,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.519177,-0.519120,0.342867,-0.342993,0.140417,-0.140358,0.037090,-0.037013
-225,-0.477027,0.476993,-0.048932,0.048955,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.522241,-0.522200,0.354622,-0.354727,0.144963,-0.144873,0.047557,-0.047508
-221,-0.465839,0.465759,-0.031088,0.031224,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.524497,-0.523919,0.366474,-0.366548,0.148721,-0.148609,0.057466,-0.057748
-216,-0.450547,0.450556,-0.011451,0.011463,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.524626,-0.524618,0.382500,-0.382497,0.154028,-0.154036,0.069046,-0.068989
-212,-0.435371,0.435368,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.524012,-0.524017,0.395562,-0.395555,0.158306,-0.158336,0.076434,-0.076404
-208,-0.417259,0.417278,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.522021,-0.522042,0.408878,-0.408849,0.162870,-0.162908,0.081853,-0.081803
-205,-0.401985,0.402189,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.519401,-0.519809,0.419478,-0.419146,0.166785,-0.166951,0.084774,-0.084855
-201,-0.380580,0.380577,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.515765,-0.515758,0.433737,-0.433745,0.172959,-0.172941,0.087792,-0.087816
-198,-0.363242,0.363294,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.511237,-0.511280,0.444691,-0.444695,0.178276,-0.178178,0.089453,-0.089545
