position,bga_05,bga_06,bga_07,bga_08,bga_09,bga_10,bga_11,bga_12,bga_13,bga_14,bga_15,bga_16,bga_17,bga_18,bga_19,bga_20,bga_21,bga_22,bga_23,bga_24,bga_25,bga_26,bga_27,bga_28,bga_29,bga_30,bga_31,bga_32,bga_33,bga_34,bga_35,bga_36,bga_37,bga_38,bga_39,bga_40,bga_41,bga_42,bga_43,bga_44,bga_45,bga_46,bga_47,bga_48,bga_49,bga_50,bga_00
8.5,-2.855603,-3.001923,1.32824,1.372745,-0.442723,-0.462372,1.09143,1.135664,-4.156827,-4.186142,-3.176003,-3.197214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,-3.398383,-3.576695,1.677018,1.722058,-0.461549,-0.491614,0.97613,1.045759,-3.572331,-3.604885,-2.77958,-2.8036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.5,-4.072535,-4.239924,2.120297,2.163951,-0.50538,-0.527014,0.898731,0.942039,-2.995519,-3.016028,-2.461902,-2.49008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,-4.614623,-4.768592,2.496381,2.534458,-0.543339,-0.56218,0.815942,0.848918,-2.522578,-2.5255,-2.261974,-2.290031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.5,-5.158791,-5.281688,2.875934,2.902197,-0.57327,-0.590528,0.707462,0.736201,-1.983094,-1.990228,-2.138317,-2.162935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,-5.479433,-5.57053,3.110635,3.127858,-0.592542,-0.605657,0.598326,0.617681,-1.525442,-1.526288,-2.122316,-2.142793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.5,-5.644634,-5.698113,3.174384,3.182652,-0.563266,-0.57346,0.447549,0.460049,-0.977672,-0.971868,-2.212967,-2.22565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,-5.556442,-5.581303,2.995877,3.002475,-0.491602,-0.497764,0.297052,0.302576,-0.480895,-0.474658,-2.388546,-2.394345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60.5,-5.14757,-5.148988,2.469661,2.47962,-0.345079,-0.352062,0.120811,0.124683,0.144963,0.148639,-2.691113,-2.686283,-0.32752,-0.318527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,-4.588567,-4.581346,1.752356,1.775059,-0.167548,-0.173521,-0.031532,-0.030762,0.697979,0.697752,-2.999909,-2.988644,-0.710394,-0.687878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73.5,-3.766189,-3.739884,0.67312,0.71654,0.086766,0.077671,-0.197948,-0.196658,1.294486,1.281882,-3.359436,-3.335906,-1.217917,-1.190446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,-2.98616,-2.963376,-0.409404,-0.367666,0.347333,0.330555,-0.326237,-0.322763,1.760023,1.754542,-3.635494,-3.595798,-1.736393,-1.693789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86.5,-2.031699,-2.017638,-1.866852,-1.817562,0.712581,0.678058,-0.465936,-0.451619,2.217223,2.190866,-3.805826,-3.760031,-2.371629,-2.326314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,-1.265775,-1.254129,-3.203635,-3.145958,1.047569,1.01664,-0.554504,-0.542615,2.506408,2.474378,-3.808174,-3.762953,-2.959379,-2.909752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99.5,-0.493673,-0.49049,-4.827515,-4.765742,1.494758,1.460946,-0.651268,-0.638243,2.714888,2.678795,-3.561693,-3.518295,-3.65811,-3.606274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,0,0,-6.234642,-6.178964,1.9161,1.897599,-0.727277,-0.719813,2.757548,2.723823,-3.095421,-3.053442,-4.24848,-4.208729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111.12,0,0,-7.373363,-7.325982,2.34991,2.342591,-0.763417,-0.759458,2.688824,2.660412,-2.488613,-2.453587,-4.726478,-4.697512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116.25,0,0,-8.450336,-8.415044,2.773904,2.780668,-0.815678,-0.81593,2.510296,2.490058,-1.728811,-1.703061,-5.189848,-5.174914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.38,0,0,-9.399727,-9.402468,3.156205,3.181483,-0.863568,-0.862466,2.224774,2.196102,-0.860981,-0.834193,-5.630502,-5.656416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126.5,0,0,-10.346863,-10.310192,3.498028,3.522122,-0.858302,-0.872942,1.711647,1.745576,0.277864,0.240286,-6.171295,-6.175097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131.62,0,0,-10.843605,-10.857613,3.640345,3.693868,-0.817023,-0.830476,1.216825,1.226891,1.199273,1.193785,-6.522513,-6.553236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136.75,0,0,-11.068281,-11.090721,3.604254,3.664447,-0.697278,-0.717831,0.614219,0.648199,2.149487,2.123703,-6.854411,-6.905236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141.88,0,0,-10.959036,-10.998613,3.31801,3.382524,-0.485451,-0.502754,-0.024874,0.002374,3.030622,3.006224,-7.132179,-7.191542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,0,0,-10.4707,-10.517614,2.71899,2.779862,-0.159695,-0.176111,-0.711814,-0.682206,3.845264,3.817803,-7.338213,-7.402493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152.12,0,0,-9.580853,-9.627798,1.768706,1.814854,0.292292,0.271823,-1.365761,-1.320703,4.597526,4.562156,-7.428308,-7.496699,-0.351055,-0.36205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157.25,0,0,-8.368711,-8.416576,0.53615,0.570493,0.810508,0.799018,-1.962909,-1.935485,5.215765,5.195383,-7.39278,-7.449623,-0.796325,-0.822486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162.38,0,0,-6.950881,-6.993826,-0.834115,-0.831806,1.341852,1.330585,-2.484819,-2.44596,5.664288,5.640695,-7.177243,-7.248529,-1.32485,-1.374247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167.5,0,0,-5.139782,-5.199551,-2.555626,-2.522952,1.995735,1.880617,-2.982858,-2.849684,5.885101,5.913932,-6.656664,-6.701228,-2.076988,-2.190359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172.62,0,0,-3.554967,-3.599561,-3.838684,-3.837593,2.328636,2.325828,-3.226598,-3.21176,5.84751,5.835445,-5.977623,-5.970566,-2.701465,-2.809071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177.75,0,0,-2.121256,-2.146322,-4.849927,-4.899927,2.541167,2.588598,-3.249921,-3.287898,5.431775,5.428111,-5.018306,-4.984354,-3.384879,-3.464355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182.88,0,0,-0.903452,-0.906526,-5.475662,-5.546642,2.588793,2.617828,-3.107786,-3.135409,4.645555,4.679713,-3.679521,-3.703734,-4.097432,-4.152518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,0,0,0,0,-5.636682,-5.714037,2.401356,2.428825,-2.720784,-2.753506,3.48682,3.533131,-2.027358,-2.055675,-4.803639,-4.84417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191.75,0,0,0,0,-5.300161,-5.377598,2.118725,2.152546,-2.158267,-2.198391,2.444426,2.491939,-0.301784,-0.332563,-5.270628,-5.291233,-1.456153,-1.445508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195.5,0,0,0,0,-4.694323,-4.749505,1.661719,1.709905,-1.435831,-1.498719,1.232167,1.293654,1.594521,1.553302,-5.689864,-5.685799,-3.186133,-3.177126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199.25,0,0,0,0,-4.087497,-4.147705,1.250945,1.272423,-0.850392,-0.89175,0.272315,0.335178,3.073142,3.010559,-5.966154,-5.942291,-4.608038,-4.568201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,0,0,0,0,-3.197335,-3.197505,0.569188,0.646016,0.052682,-0.031036,-1.000092,-0.963112,4.931924,4.911683,-6.288566,-6.215451,-6.502531,-6.443225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206.75,0,0,0,0,-2.218803,-2.246219,-0.072149,-0.086334,0.91437,0.873499,-2.299515,-2.211621,6.741605,6.64669,-6.493162,-6.416322,-8.302507,-8.231062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210.5,0,0,0,0,-1.290761,-1.310349,-0.775108,-0.765672,1.79804,1.730664,-3.415836,-3.323836,8.197823,8.107646,-6.617342,-6.519756,-9.841371,-9.767197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214.25,0,0,0,0,-0.669507,-0.678919,-1.277513,-1.261955,2.417401,2.358135,-4.119517,-4.037489,9.060302,8.946852,-6.642062,-6.529877,-10.751597,-10.668681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,0,0,0,0,0,0,-1.843565,-1.827082,3.109653,3.049361,-4.819748,-4.73818,9.772044,9.649213,-6.568765,-6.443799,-11.516767,-11.427456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221.75,0,0,0,0,0,0,-2.148976,-2.113104,3.674426,3.582342,-5.214175,-5.116088,9.964944,9.842851,-6.324833,-6.196574,-11.675315,-11.573577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225.5,0,0,0,0,0,0,-2.406573,-2.367483,4.047354,3.962577,-5.321089,-5.22143,9.695796,9.554274,-5.964336,-5.845182,-11.301097,-11.227706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229.25,0,0,0,0,0,0,-2.587188,-2.542326,4.248947,4.16442,-5.259438,-5.173447,9.227744,9.104973,-5.604954,-5.484339,-10.780921,-10.698438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,0,0,0,0,0,0,-2.813881,-2.755241,4.4217,4.328184,-5.0672,-4.981436,8.398312,8.282,-5.026347,-4.918728,-9.852257,-9.776839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236.75,0,0,0,0,0,0,-3.055947,-2.985367,4.55676,4.445177,-4.791925,-4.703781,7.396667,7.296978,-4.348984,-4.255877,-8.782256,-8.716145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240.5,0,0,0,0,0,0,-3.352885,-3.274316,4.702144,4.608163,-4.474626,-4.40547,6.33436,6.244891,-3.593161,-3.514012,-7.729112,-7.66605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244.25,0,0,0,0,0,0,-3.63559,-3.547595,4.880399,4.770167,-4.249967,-4.171261,5.543038,5.458302,-2.978815,-2.922531,-7.018359,-6.960385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248,0,0,0,0,0,0,-4.099428,-4.001361,5.219725,5.106585,-4.012048,-3.938691,4.585035,4.51389,-2.133989,-2.098081,-6.305362,-6.248783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251.75,0,0,0,0,0,0,-4.673206,-4.572428,5.721407,5.610919,-3.867705,-3.801773,3.794244,3.737458,-1.274723,-1.258463,-5.949494,-5.890534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255.5,0,0,0,0,0,0,-5.308236,-5.207767,6.313244,6.212319,-3.779233,-3.719765,3.153076,3.100856,-0.431593,-0.424208,-5.904992,-5.843355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259.25,0,0,0,0,0,0,-5.775984,-5.679256,6.760545,6.661938,-3.73044,-3.679936,2.723869,2.690733,0.197614,0.184637,-6.025948,-5.957249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263,0,0,0,0,0,0,-6.345257,-6.244683,7.280955,7.189494,-3.637575,-3.597236,2.215956,2.190337,0.989221,0.964352,-6.322823,-6.217188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266.75,0,0,0,0,0,0,-6.770607,-6.69396,7.618423,7.54571,-3.479443,-3.438589,1.724957,1.700449,1.75649,1.71928,-6.693154,-6.598936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270.5,0,0,0,0,0,0,-7.006841,-6.931913,7.675588,7.603772,-3.194233,-3.161191,1.209714,1.195754,2.441987,2.406784,-7.027842,-6.946421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274.25,0,0,0,0,0,0,-7.021565,-6.956681,7.471754,7.4085,-2.867114,-2.841741,0.769542,0.764028,2.921988,2.885078,-7.217236,-7.14339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,0,0,0,0,0,0,-6.787126,-6.73294,6.775752,6.718892,-2.230114,-2.206198,0.108427,0.101327,3.478073,3.450651,-7.3205,-7.256781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281.75,0,0,0,0,0,0,-6.213854,-6.170482,5.541028,5.48778,-1.333055,-1.304003,-0.592791,-0.607012,4.027133,4.013916,-7.130213,-7.085295,-0.636965,-0.648202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285.5,0,0,0,0,0,0,-5.379043,-5.34751,3.856281,3.802753,-0.229487,-0.199396,-1.356352,-1.375833,4.49227,4.502976,-6.694762,-6.673526,-1.470047,-1.495155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289.25,0,0,0,0,0,0,-4.647682,-4.617092,2.369595,2.319203,0.688832,0.728495,-1.9218,-1.954467,4.77083,4.798661,-6.228321,-6.227206,-2.193224,-2.229058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293,0,0,0,0,0,0,-3.578097,-3.558326,0.212177,0.159512,1.980842,2.028734,-2.652015,-2.691128,5.032661,5.078182,-5.444534,-5.475086,-3.255264,-3.308947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296.75,0,0,0,0,0,0,-2.479954,-2.466412,-2.021474,-2.074609,3.26888,3.329553,-3.298985,-3.35214,5.152555,5.217917,-4.521552,-4.570485,-4.386135,-4.457926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300.5,0,0,0,0,0,0,-1.441918,-1.434119,-4.183687,-4.247759,4.486115,4.559787,-3.818756,-3.884894,5.108565,5.196133,-3.476921,-3.545319,-5.537385,-5.622023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304.25,0,0,0,0,0,0,-0.751738,-0.747451,-5.681385,-5.751582,5.307701,5.385004,-4.10039,-4.165702,4.9669,5.057484,-2.633573,-2.712765,-6.385193,-6.479442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,0,0,0,0,0,0,0,0,-7.382632,-7.46179,6.215428,6.301399,-4.324474,-4.395087,4.617528,4.714304,-1.44047,-1.521852,-7.446883,-7.552419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311.75,0,0,0,0,0,0,0,0,-8.529358,-8.619423,7.031179,7.120054,-4.29075,-4.357999,4.091567,4.181439,-0.170679,-0.242259,-8.36725,-8.480065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315.5,0,0,0,0,0,0,0,0,-9.355156,-9.456855,7.502216,7.590729,-4.087591,-4.146389,3.411851,3.486101,1.100895,1.049443,-9.153864,-9.270422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319.25,0,0,0,0,0,0,0,0,-9.771611,-9.961337,7.669173,7.744633,-3.801694,-3.903999,2.802057,2.939784,2.007594,1.980612,-9.722058,-9.689213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
