position,GenIII_05,GenIII_06,GenIII_07,GenIII_08,GenIII_09,GenIII_10,GenIII_11,GenIII_12,GenIII_13,GenIII_14,GenIII_15,GenIII_50,GenIII_16,GenIII_49,GenIII_17,GenIII_51,GenIII_18,GenIII_59,GenIII_19,GenIII_20,GenIII_21,GenIII_22,GenIII_23,GenIII_24,GenIII_25,GenIII_52,GenIII_26,GenIII_58,GenIII_27,GenIII_28,GenIII_29,GenIII_30,GenIII_31,GenIII_53,GenIII_32,GenIII_54,GenIII_33,GenIII_34,GenIII_35,GenIII_36,GenIII_37,GenIII_38,GenIII_39,GenIII_54,GenIII_40,GenIII_56,GenIII_41,GenIII_55,GenIII_42,GenIII_43,GenIII_44,GenIII_45,GenIII_46,GenIII_47,GenIII_48,GenIII_Shield
-244,0,0,0,0,0,0,0,0,2.117967,2.117825,0.995378,0.995378,0.994941,0.994941,-2.851412,-2.851412,-2.848834,-2.848834,-2.285607,-2.285507,1.387633,1.393778,1.687459,1.69283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-240,0,0,0,0,0,0,0,0,1.91147,1.909416,1.181401,1.181401,1.183927,1.183927,-2.556545,-2.556545,-2.553498,-2.553498,-2.59645,-2.59756,1.185745,1.189775,1.939562,1.945309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-236,0,0,0,0,0,0,0,0,1.663259,1.65998,1.376429,1.376429,1.382548,1.382548,-2.243243,-2.243243,-2.240002,-2.240002,-2.886998,-2.889076,0.993135,0.995091,2.149149,2.154974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-233,0,0,0,0,0,0,0,0,1.473903,1.470164,1.550529,1.550529,1.56034,1.56034,-1.98194,-1.98194,-1.978822,-1.978822,-3.09976,-3.102793,0.825884,0.826499,2.256175,2.261822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-229,0,0,0,0,0,0,0,0,1.181326,1.177895,1.745648,1.745648,1.759416,1.759416,-1.65318,-1.65318,-1.650349,-1.650349,-3.337577,-3.34134,0.643878,0.643291,2.389934,2.395166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-225,0,0,0,0,0,0,0,0,0.884053,0.881023,1.930983,1.930983,1.948889,1.948889,-1.326719,-1.326719,-1.324244,-1.324244,-3.537573,-3.541914,0.463897,0.462353,2.483686,2.488324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-221,0,0,0,0,0,0,0,0,0.597445,0.595171,2.100718,2.100718,2.122183,2.122183,-1.009855,-1.009855,-1.007675,-1.007675,-3.694599,-3.699445,0.283663,0.281331,2.541214,2.545126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-218,0,0,0,0,0,0,0,0,0.413336,0.412237,2.237832,2.237832,2.261209,2.261209,-0.760444,-0.760444,-0.758206,-0.758206,-3.786191,-3.791299,0.117925,0.115064,2.536748,2.539774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-214,0,0,0,0,0,0,0,0,0.180634,0.180057,2.363341,2.363341,2.388396,2.388396,-0.477516,-0.477516,-0.475131,-0.475131,-3.853985,-3.859041,-0.069626,-0.0728,2.538524,2.540758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-210,0,0,0,0,0,0,0,0,0,0,2.455573,2.455573,2.480508,2.480508,-0.224793,-0.224793,-0.221927,-0.221927,-3.865505,-3.870385,-0.264273,-0.267116,2.515209,2.516834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-206,0,0,0,0,0,0,0,0,0,0,2.482714,2.482714,2.505656,2.505656,-0.034759,-0.034759,-0.030724,-0.030724,-3.853173,-3.856942,-0.518838,-0.521968,2.423279,2.423748,0.181806,0.181806,0.181082,0.181082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-203,0,0,0,0,0,0,0,0,0,0,2.515535,2.515535,2.535805,2.535805,0.130009,0.130009,0.135211,0.135211,-3.800981,-3.804745,-0.751698,-0.753597,2.304795,2.305113,0.338961,0.338961,0.337001,0.337001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-199,0,0,0,0,0,0,0,0,0,0,2.50066,2.50066,2.516415,2.516415,0.305445,0.305445,0.312337,0.312337,-3.690944,-3.694051,-1.049661,-1.050751,2.151357,2.151086,0.602346,0.602346,0.599091,0.599091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-195,0,0,0,0,0,0,0,0,0,0,2.454836,2.454836,2.465513,2.465513,0.476864,0.476864,0.485577,0.485577,-3.532915,-3.535371,-1.363077,-1.363339,1.973399,1.972457,0.891589,0.891589,0.887251,0.887251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-191,0,0,0,0,0,0,0,0,0,0,2.372881,2.372881,2.377487,2.377487,0.647801,0.647801,0.65838,0.65838,-3.330818,-3.333473,-1.685028,-1.683763,1.777938,1.776991,1.191509,1.191509,1.186616,1.186616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-188,0,0,0,0,0,0,0,0,0,0,2.306834,2.306834,2.308213,2.308213,0.805069,0.805069,0.816634,0.816634,-3.142433,-3.144418,-1.946309,-1.944696,1.598549,1.597114,1.39679,1.39679,1.39097,1.39097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-184,0,0,0,0,0,0,0,0,0,0,2.151213,2.151213,2.148127,2.148127,0.982477,0.982477,0.994686,0.994686,-2.876984,-2.879241,-2.264933,-2.262016,1.389852,1.388313,1.678034,1.678034,1.672304,1.672304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-180,0,0,0,0,0,0,0,0,0,0,1.949707,1.949707,1.943356,1.943356,1.168762,1.168762,1.181306,1.181306,-2.584553,-2.587334,-2.572682,-2.568387,1.184866,1.183549,1.928953,1.928953,1.924023,1.924023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-176,0,0,0,0,0,0,0,0,0,0,1.702033,1.702033,1.694646,1.694646,1.36547,1.36547,1.37795,1.37795,-2.270567,-2.275506,-2.862775,-2.857486,0.989843,0.990054,2.136668,2.136668,2.134576,2.134576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-173,0,0,0,0,0,0,0,0,0,0,1.511299,1.511299,1.502905,1.502905,1.543178,1.543178,1.554402,1.554402,-2.009239,-2.01432,-3.075767,-3.069088,0.821285,0.820925,2.243893,2.243893,2.242498,2.242498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-169,0,0,0,0,0,0,0,0,0,0,1.214191,1.214191,1.206227,1.206227,1.742875,1.742875,1.752526,1.752526,-1.677737,-1.684727,-3.315502,-3.307701,0.638369,0.638759,2.377075,2.377075,2.378431,2.378431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-165,0,0,0,0,0,0,0,0,0,0,0.910535,0.910535,0.903864,0.903864,1.933613,1.933613,1.941399,1.941399,-1.347383,-1.356234,-3.518693,-3.509949,0.458209,0.459428,2.470902,2.470902,2.475188,2.475188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-161,0,0,0,0,0,0,0,0,0,0,0.616425,0.616425,0.61099,0.61099,2.108236,2.108236,2.114366,2.114366,-1.026845,-1.036379,-3.677935,-3.669374,0.278483,0.280322,2.5272,2.5272,2.534307,2.534307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-158,0,0,0,0,0,0,0,0,0,0,0.426836,0.426836,0.422914,0.422914,2.249139,2.249139,2.251982,2.251982,-0.772267,-0.784442,-3.773966,-3.764157,0.11228,0.114918,2.524406,2.524406,2.533758,2.533758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-154,0,0,0,0,0,0,0,0,0,0,0.186824,0.186824,0.18529,0.18529,2.376901,2.376901,2.379687,2.379687,-0.484835,-0.497731,-3.844792,-3.835937,-0.074408,-0.071597,2.526913,2.526913,2.537618,2.537618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.469465,2.469465,2.471275,2.471275,-0.227192,-0.240311,-3.858027,-3.850057,-0.268534,-0.265254,2.504365,2.504365,2.515974,2.515974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.493909,2.493909,2.495562,2.495562,-0.034281,-0.046378,-3.847071,-3.840327,-0.523057,-0.519651,2.413324,2.413324,2.424691,2.424691,0.181734,0.181954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.523305,2.523305,2.525245,2.525245,0.132753,0.122079,-3.796227,-3.790667,-0.755455,-0.752162,2.296638,2.296638,2.307558,2.307558,0.338593,0.338668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.502835,2.502835,2.505893,2.505893,0.310445,0.302171,-3.686114,-3.682117,-1.053463,-1.049969,2.14516,2.14516,2.154123,2.154123,0.600997,0.601683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.450398,2.450398,2.454694,2.454694,0.483663,0.478773,-3.527309,-3.524924,-1.366867,-1.363551,1.968715,1.968715,1.975809,1.975809,0.889686,0.890314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.361726,2.361726,2.367398,2.367398,0.655857,0.654282,-3.324334,-3.323639,-1.688205,-1.685105,1.775356,1.775356,1.780342,1.780342,1.189107,1.189543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.291633,2.291633,2.298294,2.298294,0.814193,0.81536,-3.135714,-3.136086,-1.95026,-1.947105,1.597605,1.597605,1.601782,1.601782,1.394478,1.39435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.130845,2.130845,2.138626,2.138626,0.992013,0.996445,-2.869694,-2.870982,-2.268233,-2.265142,1.390963,1.390963,1.39324,1.39324,1.67549,1.674724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.926359,1.926359,1.934697,1.934697,1.178603,1.185803,-2.577824,-2.579932,-2.575967,-2.572847,1.18814,1.18814,1.189732,1.189732,1.926784,1.924724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.678305,1.678305,1.686398,1.686398,1.375661,1.385013,-2.266373,-2.269045,-2.865645,-2.862429,0.995115,0.995115,0.997031,0.997031,2.135898,2.132088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.488152,1.488152,1.495954,1.495954,1.552488,1.5629,-2.006461,-2.008919,-3.07955,-3.076151,0.828048,0.828048,0.830613,0.830613,2.243304,2.23775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.193831,1.193831,1.200558,1.200558,1.751795,1.763092,-1.677924,-1.680312,-3.319505,-3.316057,0.64697,0.64697,0.650909,0.650909,2.37778,2.369788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.894034,0.894034,0.899359,0.899359,1.941961,1.95368,-1.350929,-1.35312,-3.523245,-3.519512,0.468189,0.468189,0.473724,0.473724,2.472661,2.462232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.604421,0.604421,0.608234,0.608234,2.116044,2.127689,-1.032467,-1.034335,-3.684198,-3.68062,0.289247,0.289247,0.29654,0.29654,2.531446,2.518685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.418311,0.418311,0.420983,0.420983,2.255743,2.267201,-0.781083,-0.782741,-3.778955,-3.775292,0.124326,0.124326,0.13271,0.13271,2.527955,2.513742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183034,0.183034,0.184221,0.184221,2.384165,2.395161,-0.495611,-0.496977,-3.851283,-3.847455,-0.062024,-0.062024,-0.05232,-0.05232,2.531101,2.515427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.476877,2.487392,-0.239144,-0.240281,-3.865889,-3.86181,-0.255883,-0.255883,-0.245508,-0.245508,2.509044,2.492686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.501658,2.511716,-0.045536,-0.04661,-3.855386,-3.851001,-0.510259,-0.510259,-0.499959,-0.499959,2.417839,2.401722,0.180821,0.181219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.531663,2.54141,0.122336,0.121343,-3.805335,-3.800618,-0.742845,-0.742845,-0.733104,-0.733104,2.300898,2.285611,0.336605,0.337448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.511319,2.520718,0.301915,0.300959,-3.695798,-3.690682,-1.041238,-1.041238,-1.032471,-1.032471,2.148292,2.134751,0.598185,0.599482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.459525,2.468572,0.477538,0.47685,-3.537757,-3.532135,-1.355689,-1.355689,-1.348181,-1.348181,1.971101,1.960074,0.886283,0.887704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.371032,2.379681,0.651775,0.651234,-3.335316,-3.329519,-1.678609,-1.678609,-1.67256,-1.67256,1.776399,1.768296,1.185304,1.186518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.300672,2.309007,0.81197,0.810799,-3.146099,-3.139423,-1.940785,-1.940785,-1.935653,-1.935653,1.597689,1.591198,1.390062,1.390559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.140025,2.147735,0.991047,0.991217,-2.878923,-2.873428,-2.261802,-2.261802,-2.257933,-2.257933,1.389216,1.387178,1.672032,1.671551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.934722,1.941749,1.178162,1.178879,-2.584681,-2.579852,-2.571696,-2.571696,-2.56868,-2.56868,1.184527,1.186306,1.924563,1.921974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.685786,1.692085,1.374938,1.376442,-2.269955,-2.266237,-2.864046,-2.864046,-2.861423,-2.861423,0.989694,0.995111,2.135986,2.130424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.495051,1.500482,1.551213,1.553359,-2.00671,-2.00421,-3.080013,-3.080013,-3.077179,-3.077179,0.821313,0.829742,2.245399,2.237305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.199264,1.203632,1.748649,1.751737,-1.673635,-1.673089,-3.322677,-3.322677,-3.319433,-3.319433,0.6381,0.65005,2.382619,2.370677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.898138,0.901359,1.936579,1.940761,-1.341873,-1.343394,-3.528529,-3.528529,-3.524585,-3.524585,0.457384,0.472504,2.480379,2.464595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.60721,0.609438,2.108266,2.113532,-1.019123,-1.023048,-3.691379,-3.691379,-3.686559,-3.686559,0.276536,0.294143,2.54179,2.522381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.420249,0.421794,2.246159,2.252293,-0.764874,-0.770594,-3.786682,-3.786682,-3.781183,-3.781183,0.110388,0.129435,2.539797,2.518238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183855,0.184508,2.372077,2.379325,-0.476488,-0.484503,-3.858599,-3.858599,-3.852198,-3.852198,-0.077616,-0.057327,2.544007,2.520225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.462525,2.470952,-0.218664,-0.228721,-3.87144,-3.87144,-3.863955,-3.863955,-0.272856,-0.252128,2.521905,2.497257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.485626,2.494994,-0.025081,-0.037342,-3.858176,-3.858176,-3.849566,-3.849566,-0.528928,-0.508944,2.428325,2.404276,0.184789,0.184789,0.184342,0.184342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.514549,2.524752,0.141466,0.128359,-3.804713,-3.804713,-3.796003,-3.796003,-0.762961,-0.743914,2.308542,2.286243,0.344311,0.344311,0.343586,0.343586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.493607,2.504672,0.318776,0.304574,-3.691418,-3.691418,-3.6822,-3.6822,-1.062954,-1.045823,2.151992,2.132678,0.611249,0.611249,0.609897,0.609897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.44109,2.45279,0.491808,0.476919,-3.529048,-3.529048,-3.519388,-3.519388,-1.37809,-1.363367,1.970728,1.955105,0.903892,0.903892,0.901667,0.901667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.353829,2.36339,0.664287,0.648142,-3.324585,-3.324585,-3.31317,-3.31317,-1.700037,-1.689091,1.771338,1.761619,1.207512,1.207512,1.20249,1.20249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.282296,2.294498,0.821772,0.807206,-3.132792,-3.132792,-3.123661,-3.123661,-1.96327,-1.953545,1.591988,1.583822,1.412973,1.412973,1.40862,1.40862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.122182,2.134111,1.000229,0.986771,-2.866043,-2.866043,-2.857495,-2.857495,-2.282406,-2.275348,1.383176,1.379149,1.69459,1.69459,1.688492,1.688492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.918171,1.929431,1.188119,1.176625,-2.575397,-2.575397,-2.567695,-2.567695,-2.590237,-2.585539,1.180398,1.179954,1.943686,1.943686,1.935522,1.935522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67078,1.680936,1.387757,1.379093,-2.267137,-2.267137,-2.260497,-2.260497,-2.879025,-2.876046,0.990165,0.992658,2.147919,2.147919,2.137376,2.137376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.391915,1.40058,1.592454,1.587157,-1.949103,-1.949103,-1.943787,-1.943787,-3.142478,-3.140838,0.810451,0.815092,2.307238,2.307238,2.294118,2.294118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.188399,1.195596,1.77008,1.767466,-1.68804,-1.68804,-1.683684,-1.683684,-3.329771,-3.328951,0.651043,0.65714,2.375971,2.375971,2.360982,2.360982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.889842,0.895377,1.963873,1.964955,-1.366997,-1.366997,-1.363947,-1.363947,-3.530847,-3.530781,0.47872,0.485897,2.461829,2.461829,2.444393,2.444393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.60156,0.605391,2.141139,2.145527,-1.054302,-1.054302,-1.052433,-1.052433,-3.688422,-3.688783,0.305778,0.313851,2.512007,2.512007,2.492548,2.492548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.337059,0.340028,2.296064,2.302309,-0.759376,-0.759376,-0.755312,-0.755312,-3.794575,-3.799656,0.12507,0.136805,2.53237,2.53237,2.510737,2.510737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182475,0.183612,2.41167,2.420069,-0.525242,-0.525242,-0.524694,-0.524694,-3.847915,-3.849197,-0.038673,-0.029373,2.500431,2.500431,2.478961,2.478961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.502388,2.511426,-0.270797,-0.270797,-0.270372,-0.270372,-3.856727,-3.858651,-0.232131,-0.222444,2.47524,2.47524,2.453734,2.453734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.523575,2.531755,-0.076197,-0.076197,-0.075727,-0.075727,-3.840883,-3.843821,-0.49097,-0.480696,2.38349,2.38349,2.363213,2.363213,0.186496,0.185143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.519959,2.525911,0.111796,0.111796,0.111902,0.111902,-3.768641,-3.772584,-0.781392,-0.770281,2.257226,2.257226,2.239172,2.239172,0.427121,0.423462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.522497,2.525841,0.277497,0.277497,0.278763,0.278763,-3.672254,-3.67777,-1.036695,-1.025179,2.119375,2.119375,2.102898,2.102898,0.617186,0.611643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.462311,2.462361,0.457267,0.457267,0.461155,0.461155,-3.507298,-3.516857,-1.362402,-1.349713,1.947068,1.947068,1.93381,1.93381,0.911395,0.905144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.365807,2.362441,0.638108,0.638108,0.641715,0.641715,-3.301707,-3.311702,-1.694586,-1.682975,1.758205,1.758205,1.747885,1.747885,1.216427,1.206891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.230888,2.224257,0.820399,0.820399,0.825277,0.825277,-3.058994,-3.071088,-2.028955,-2.017512,1.559936,1.559936,1.552739,1.552739,1.515759,1.504169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.123405,2.11472,0.987917,0.987917,0.993633,0.993633,-2.841929,-2.855891,-2.292494,-2.281126,1.382325,1.382325,1.377201,1.377201,1.708131,1.695324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
