position,GenIII_05,GenIII_06,GenIII_07,GenIII_08,GenIII_09,GenIII_10,GenIII_11,GenIII_12,GenIII_13,GenIII_14,GenIII_15,GenIII_50,GenIII_16,GenIII_49,GenIII_17,GenIII_51,GenIII_18,GenIII_59,GenIII_19,GenIII_20,GenIII_21,GenIII_22,GenIII_23,GenIII_24,GenIII_25,GenIII_52,GenIII_26,GenIII_58,GenIII_27,GenIII_28,GenIII_29,GenIII_30,GenIII_31,GenIII_53,GenIII_32,GenIII_57,GenIII_33,GenIII_34,GenIII_35,GenIII_36,GenIII_37,GenIII_38,GenIII_39,GenIII_54,GenIII_40,GenIII_56,GenIII_41,GenIII_55,GenIII_42,GenIII_60,GenIII_43,GenIII_44,GenIII_45,GenIII_46,GenIII_47,GenIII_48,GenIII_00
300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.674887,-0.674887,-0.63926,-0.63926,1.749785,1.854503,3.365462,3.383494,-3.107281,-3.131222,-2.553578,-2.553578,-2.646711,-2.646711,1.362668,1.362668,1.327841,1.327841,0,0,0,0,0,0,0
304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.598408,-0.598408,-0.55346,-0.55346,1.403882,1.519837,3.547653,3.590717,-2.646594,-2.689272,-3.057766,-3.057766,-3.161618,-3.161618,1.503383,1.503383,1.474185,1.474185,0,0,0,0,0,0,0
308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.507264,-0.507264,-0.460408,-0.460408,1.058033,1.183696,3.689293,3.755918,-2.157309,-2.218843,-3.526928,-3.526928,-3.633247,-3.633247,1.600546,1.600546,1.579862,1.579862,0,0,0,0,0,0,0
311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.434328,-0.434328,-0.38994,-0.38994,0.801747,0.933787,3.76904,3.852339,-1.774117,-1.847979,-3.850066,-3.850066,-3.95224,-3.95224,1.638944,1.638944,1.62697,1.62697,0,0,0,0,0,0,0
315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.329388,-0.329388,-0.291968,-0.291968,0.475973,0.614936,3.834329,3.936277,-1.25567,-1.34643,-4.228992,-4.228992,-4.322237,-4.322237,1.647418,1.647418,1.64732,1.64732,0,0,0,0,0,0,0
319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.223481,-0.223481,-0.195927,-0.195927,0.174046,0.317527,3.854627,3.970078,-0.734776,-0.83978,-4.540762,-4.540762,-4.620048,-4.620048,1.598848,1.598848,1.611885,1.611885,0,0,0,0,0,0,0
323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.127066,-0.127066,-0.110573,-0.110573,-0.100186,0.044972,3.833105,3.955569,-0.210948,-0.326904,-4.774641,-4.774641,-4.836306,-4.836306,1.483125,1.483125,1.509925,1.509925,0,0,0,0,0,0,0
326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.066743,-0.066743,-0.058113,-0.058113,-0.285972,-0.140536,3.788914,3.912973,0.183203,0.062241,-4.891211,-4.891211,-4.938616,-4.938616,1.346576,1.346576,1.38316,1.38316,0,0,0,0,0,0,0
330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.491538,-0.349632,3.689828,3.806841,0.688125,0.563678,-4.958808,-4.958808,-4.986699,-4.986699,1.10475,1.10475,1.153722,1.153722,0,0,0,0,0,0,0
334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.632956,-0.497884,3.561191,3.662016,1.158393,1.036299,-4.956557,-4.956557,-4.965024,-4.965024,0.754476,0.754476,0.814477,0.814477,0.128371,0.119177,0,0,0,0,0
338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.736224,-0.611062,3.388886,3.465224,1.604081,1.488904,-4.865353,-4.865353,-4.854812,-4.854812,0.324487,0.324487,0.394498,0.394498,0.290942,0.270868,0,0,0,0,0
341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.792386,-0.675822,3.232157,3.286804,1.920719,1.81345,-4.74165,-4.74165,-4.718619,-4.718619,-0.038398,-0.038398,0.036671,0.036671,0.42862,0.400089,0,0,0,0,0
345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.830592,-0.727748,2.993763,3.014992,2.306244,2.211226,-4.515614,-4.515614,-4.477588,-4.477588,-0.558544,-0.558544,-0.477577,-0.477577,0.630224,0.591988,0,0,0,0,0
349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.833973,-0.745503,2.725563,2.711744,2.650966,2.570454,-4.226879,-4.226879,-4.177738,-4.177738,-1.105056,-1.105056,-1.021712,-1.021712,0.841214,0.795295,0,0,0,0,0
353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.810216,-0.736784,2.431393,2.382522,2.960813,2.895786,-3.880268,-3.880268,-3.823086,-3.823086,-1.665222,-1.665222,-1.582299,-1.582299,1.045869,0.996585,0,0,0,0,0
356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.778615,-0.716324,2.195696,2.121128,3.171151,3.116452,-3.585827,-3.585827,-3.525767,-3.525767,-2.084073,-2.084073,-2.00297,-2.00297,1.187519,1.140195,0,0,0,0,0
360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.711476,-0.662739,1.869667,1.766205,3.408972,3.369549,-3.162864,-3.162864,-3.102271,-3.102271,-2.624192,-2.624192,-2.548764,-2.548764,1.357396,1.318771,0,0,0,0,0
364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.622234,-0.58507,1.535052,1.409088,3.600681,3.576251,-2.711555,-2.711555,-2.655659,-2.655659,-3.130814,-3.130814,-3.064835,-3.064835,1.494307,1.472481,0,0,0,0,0
368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.521843,-0.49488,1.195861,1.053469,3.752714,3.740948,-2.23112,-2.23112,-2.18294,-2.18294,-3.596779,-3.596779,-3.541651,-3.541651,1.585881,1.587536,0,0,0,0,0
371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.444113,-0.423496,0.941797,0.79103,3.83995,3.836891,-1.852397,-1.852397,-1.812666,-1.812666,-3.913682,-3.913682,-3.868132,-3.868132,1.619891,1.641694,0,0,0,0,0
375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.33456,-0.320914,0.616162,0.459255,3.91296,3.920635,-1.339511,-1.339511,-1.312227,-1.312227,-4.282698,-4.282698,-4.249575,-4.249575,1.621735,1.672026,0,0,0,0,0
379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.225965,-0.217595,0.311334,0.153814,3.937573,3.95454,-0.82091,-0.82091,-0.807274,-0.807274,-4.5828,-4.5828,-4.561515,-4.561515,1.567181,1.645346,0,0,0,0,0
383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.128821,-0.124445,0.03209,-0.122361,3.91722,3.940027,-0.295412,-0.295412,-0.29493,-0.29493,-4.805628,-4.805628,-4.793005,-4.793005,1.446468,1.549665,0,0,0,0,0
386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.067413,-0.065612,-0.157694,-0.307263,3.870288,3.895227,0.103429,0.103429,0.093591,0.093591,-4.914932,-4.914932,-4.907242,-4.907242,1.307326,1.425558,0,0,0,0,0
390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.370686,-0.510655,3.761418,3.787154,0.619895,0.619895,0.598005,0.598005,-4.975395,-4.975395,-4.970396,-4.970396,1.064421,1.196058,0,0,0,0,0
394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.518918,-0.647046,3.617918,3.639377,1.108218,1.108218,1.074911,1.074911,-4.970659,-4.970659,-4.964222,-4.964222,0.715486,0.850578,0.121778,0.135603,0,0,0
398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.629975,-0.744571,3.425813,3.439248,1.57523,1.57523,1.53192,1.53192,-4.879657,-4.879657,-4.867588,-4.867588,0.290051,0.419293,0.276497,0.307788,0,0,0
401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.692387,-0.796023,3.252424,3.258113,1.908728,1.908728,1.858734,1.858734,-4.756591,-4.756591,-4.739104,-4.739104,-0.068242,0.050331,0.408208,0.453565,0,0,0
405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.740507,-0.829436,2.992141,2.985164,2.314181,2.314181,2.257196,2.257196,-4.531492,-4.531492,-4.503161,-4.503161,-0.581164,-0.482664,0.601784,0.66713,0,0,0
409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.753842,-0.827896,2.704895,2.684817,2.67279,2.67279,2.610821,2.610821,-4.242785,-4.242785,-4.20198,-4.20198,-1.119651,-1.048185,0.806158,0.889981,0,0,0
413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.741162,-0.800882,2.397189,2.364578,2.987758,2.987758,2.923909,2.923909,-3.892369,-3.892369,-3.83845,-3.83845,-1.671054,-1.633286,1.006434,1.105923,0,0,0
416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.717418,-0.767667,2.156693,2.114831,3.192904,3.192904,3.128887,3.128887,-3.591789,-3.591789,-3.528012,-3.528012,-2.083317,-2.074345,1.147088,1.255523,0,0,0
420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.661367,-0.700375,1.834698,1.782877,3.411993,3.411993,3.351782,3.351782,-3.155644,-3.155644,-3.077621,-3.077621,-2.616712,-2.648971,1.318,1.433813,0,0,0
424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.58245,-0.611968,1.516927,1.459406,3.568066,3.568066,3.516639,3.516639,-2.685388,-2.685388,-2.593727,-2.593727,-3.117759,-3.194975,1.460878,1.57684,0,0,0
428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.491543,-0.513717,1.203523,1.143043,3.674289,3.674289,3.634515,3.634515,-2.183163,-2.183163,-2.078122,-2.078122,-3.579247,-3.701362,1.563158,1.672941,0,0,0
431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.419818,-0.437416,0.971927,0.910418,3.72565,3.72565,3.695714,3.695714,-1.790031,-1.790031,-1.674857,-1.674857,-3.893609,-4.046973,1.607934,1.709504,0,0,0
435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.317561,-0.330059,0.674183,0.613808,3.755584,3.755584,3.740036,3.740036,-1.262542,-1.262542,-1.134256,-1.134256,-4.259631,-4.44999,1.627785,1.71394,0,0,0
439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.214943,-0.223228,0.390857,0.33252,3.749902,3.749902,3.747927,3.747927,-0.739915,-0.739915,-0.598944,-0.598944,-4.556946,-4.775297,1.595266,1.661782,0,0,0
443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.122145,-0.127162,0.119917,0.064068,3.719873,3.719873,3.728826,3.728826,-0.223783,-0.223783,-0.072019,-0.072019,-4.776559,-5.010395,1.499459,1.542479,0,0,0
446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.064461,-0.067179,-0.075482,-0.130859,3.685838,3.685838,3.698965,3.698965,0.155523,0.155523,0.315871,0.315871,-4.883573,-5.120171,1.380927,1.405339,0,0,0
450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.316007,-0.372451,3.625975,3.625975,3.63915,3.63915,0.628303,0.628303,0.795408,0.795408,-4.940069,-5.165806,1.166324,1.162722,0,0,0
454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.521425,-0.58332,3.569279,3.569279,3.570829,3.570829,1.052933,1.052933,1.220295,1.220295,-4.920867,-5.118602,0.857061,0.823297,0.020623,0.041591,0
458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.710366,-0.780897,3.495354,3.495354,3.47613,3.47613,1.443434,1.443434,1.605207,1.605207,-4.8107,-4.968009,0.481294,0.41645,0.041665,0.089218,0
461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.839873,-0.917979,3.422847,3.422847,3.38454,3.38454,1.716893,1.716893,1.870523,1.870523,-4.673705,-4.795067,0.166805,0.079163,0.056892,0.126015,0
465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.982562,-1.071503,3.302282,3.302282,3.23557,3.23557,2.043762,2.043762,2.182381,2.182381,-4.437811,-4.509055,-0.280036,-0.398039,0.082349,0.180753,0
469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.08869,-1.188707,3.149646,3.149646,3.053197,3.053197,2.335772,2.335772,2.454847,2.454847,-4.150802,-4.172289,-0.744204,-0.888706,0.109664,0.236234,0
473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.15895,-1.267783,2.956972,2.956972,2.834671,2.834671,2.606109,2.606109,2.702632,2.702632,-3.816753,-3.793885,-1.208109,-1.374502,0.132086,0.283479,0
476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.186431,-1.300304,2.782079,2.782079,2.643422,2.643422,2.798531,2.798531,2.876511,2.876511,-3.539483,-3.489285,-1.544495,-1.722787,0.143348,0.310066,0
480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.176537,-1.292778,2.509025,2.509025,2.357942,2.357942,3.032148,3.032148,3.086983,3.086983,-3.158576,-3.082438,-1.966071,-2.152652,0.155975,0.337033,0
484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.113697,-1.226663,2.186685,2.186685,2.03548,2.03548,3.246981,3.246981,3.280883,3.280883,-2.771932,-2.684129,-2.345305,-2.529962,0.162483,0.350026,0
488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.009549,-1.113951,1.815005,1.815005,1.675299,1.675299,3.453143,3.453143,3.468685,3.468685,-2.369817,-2.283735,-2.681998,-2.855561,0.158815,0.345398,0
491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.909588,-1.004793,1.506583,1.506583,1.381792,1.381792,3.602712,3.602712,3.605448,3.605448,-2.05714,-1.979728,-2.909222,-3.068979,0.150224,0.332288,0
495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.746766,-0.826269,1.065933,1.065933,0.968353,0.968353,3.787982,3.787982,3.776277,3.776277,-1.642003,-1.582622,-3.187266,-3.321451,0.138223,0.310792,0
499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.559473,-0.62019,0.595647,0.595647,0.532139,0.532139,3.96019,3.96019,3.935879,3.935879,-1.227329,-1.192791,-3.441548,-3.544127,0.12701,0.286551,0
503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.359667,-0.399245,0.097305,0.097305,0.072988,0.072988,4.123432,4.123432,4.088146,4.088146,-0.804272,-0.799109,-3.674594,-3.740688,0.114471,0.258398,0
506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.207118,-0.229993,-0.292583,-0.292583,-0.285583,-0.285583,4.239808,4.239808,4.196512,4.196512,-0.480218,-0.499622,-3.836984,-3.873985,0.104973,0.2362,0
510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.822244,-0.822244,-0.772245,-0.772245,4.384097,4.384097,4.330347,4.330347,-0.056725,-0.109724,-4.049255,-4.045096,0.098093,0.212632,0
