position,GenIII_05,GenIII_06,GenIII_07,GenIII_08,GenIII_09,GenIII_10,GenIII_11,GenIII_12,GenIII_13,GenIII_14,GenIII_15,GenIII_50,GenIII_16,GenIII_49,GenIII_17,GenIII_51,GenIII_18,GenIII_59,GenIII_19,GenIII_20,GenIII_21,GenIII_22,GenIII_23,GenIII_24,GenIII_25,GenIII_52,GenIII_26,GenIII_58,GenIII_27,GenIII_28,GenIII_29,GenIII_30,GenIII_31,GenIII_53,GenIII_32,GenIII_57,GenIII_33,GenIII_34,GenIII_35,GenIII_36,GenIII_37,GenIII_38,GenIII_39,GenIII_54,GenIII_40,GenIII_56,GenIII_41,GenIII_55,GenIII_42,GenIII_43,GenIII_44,GenIII_45,GenIII_46,GenIII_47,GenIII_48,GenIII_Shield
-510,0.409092,-0.41227,0.516465,-0.511823,0.87259,-0.873776,0.769835,-0.771208,0.400654,-0.393677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-506,0.411213,-0.414572,0.501644,-0.497557,0.860574,-0.859836,0.783444,-0.785159,0.417416,-0.412,0.037398,0.037398,-0.036069,-0.036069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-503,0.411856,-0.415263,0.490436,-0.486934,0.85144,-0.849449,0.793606,-0.79557,0.430072,-0.425765,0.065107,0.065107,-0.062714,-0.062714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-499,0.410699,-0.414477,0.475676,-0.472674,0.839447,-0.835534,0.807255,-0.809175,0.447131,-0.444069,0.101002,0.101002,-0.097552,-0.097552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-495,0.405818,-0.409612,0.461256,-0.458846,0.827306,-0.822623,0.820965,-0.823036,0.464547,-0.46246,0.135279,0.135279,-0.130653,-0.130653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-491,0.395895,-0.399722,0.44734,-0.445296,0.815811,-0.810445,0.834822,-0.837133,0.482534,-0.481071,0.167273,0.167273,-0.161952,-0.161952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-488,0.384415,-0.388421,0.437325,-0.435268,0.807775,-0.801806,0.845641,-0.847655,0.49649,-0.49539,0.189265,0.189265,-0.183894,-0.183894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-484,0.362741,-0.366731,0.424613,-0.422432,0.797381,-0.791378,0.860308,-0.861978,0.515665,-0.514589,0.215631,0.215631,-0.2105,-0.2105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-480,0.332536,-0.336338,0.412828,-0.410192,0.787754,-0.782424,0.875315,-0.876486,0.535792,-0.534317,0.238002,0.238002,-0.233752,-0.233752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-476,0.293153,-0.296685,0.402042,-0.398592,0.779016,-0.774942,0.890943,-0.891275,0.55691,-0.554514,0.255984,0.255984,-0.253359,-0.253359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-473,0.25888,-0.262072,0.394441,-0.390243,0.772545,-0.769773,0.902434,-0.902122,0.57329,-0.570007,0.267052,0.267052,-0.26595,-0.26595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-469,0.209414,-0.211812,0.384851,-0.379419,0.763533,-0.76314,0.91683,-0.916076,0.595755,-0.590924,0.279406,0.279406,-0.280422,-0.280422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-465,0.157969,-0.159911,0.37571,-0.368944,0.754004,-0.755513,0.930221,-0.928424,0.618794,-0.612373,0.289815,0.289815,-0.293351,-0.293351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-461,0.107886,-0.109059,0.366846,-0.358706,0.742805,-0.746672,0.941422,-0.939247,0.642298,-0.634364,0.299565,0.299565,-0.305152,-0.305152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-458,0.072561,-0.073454,0.360188,-0.351092,0.733411,-0.738408,0.948296,-0.945723,0.66023,-0.651031,0.306914,0.306914,-0.314042,-0.314042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-454,0.031687,-0.031882,0.351377,-0.341061,0.718723,-0.725217,0.954317,-0.95259,0.684789,-0.674102,0.317895,0.317895,-0.326154,-0.326154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-450,0,0,0.342268,-0.331183,0.70136,-0.708338,0.957637,-0.955983,0.709315,-0.69796,0.331035,0.331035,-0.339811,-0.339811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-446,0,0,0.331498,-0.319866,0.678197,-0.684952,0.95319,-0.952696,0.731804,-0.719806,0.346045,0.346045,-0.354032,-0.354032,0.018866,0.018866,-0.019741,-0.019741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-443,0,0,0.323117,-0.311336,0.659564,-0.665708,0.948173,-0.948846,0.74917,-0.737025,0.359463,0.359463,-0.366257,-0.366257,0.036993,0.036993,-0.03872,-0.03872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-439,0,0,0.310712,-0.299121,0.6331,-0.638074,0.939227,-0.941363,0.772536,-0.760665,0.379637,0.379637,-0.384437,-0.384437,0.06503,0.06503,-0.068055,-0.068055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-435,0,0,0.296919,-0.285472,0.605233,-0.608622,0.927618,-0.931707,0.795823,-0.784329,0.402052,0.402052,-0.404744,-0.404744,0.09626,0.09626,-0.100303,-0.100303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-431,0,0,0.280489,-0.269697,0.576306,-0.578168,0.91403,-0.919462,0.818813,-0.808017,0.42617,0.42617,-0.426786,-0.426786,0.128681,0.128681,-0.133798,-0.133798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-428,0,0,0.266367,-0.25607,0.554394,-0.555137,0.902622,-0.908818,0.835545,-0.825415,0.445168,0.445168,-0.444404,-0.444404,0.153112,0.153112,-0.158665,-0.158665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-424,0,0,0.244635,-0.235026,0.525124,-0.524686,0.885866,-0.892524,0.856689,-0.84767,0.471353,0.471353,-0.469277,-0.469277,0.184367,0.184367,-0.189893,-0.189893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-420,0,0,0.219055,-0.210278,0.496363,-0.495588,0.868076,-0.874158,0.876683,-0.868552,0.497893,0.497893,-0.495446,-0.495446,0.21271,0.21271,-0.217578,-0.217578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-416,0,0,0.189478,-0.18171,0.468892,-0.468628,0.849725,-0.85418,0.895199,-0.887874,0.524631,0.524631,-0.522825,-0.522825,0.236948,0.236948,-0.240276,-0.240276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-413,0,0,0.165413,-0.158491,0.449094,-0.449671,0.835418,-0.838175,0.907769,-0.901111,0.544772,0.544772,-0.543933,-0.543933,0.252742,0.252742,-0.254333,-0.254333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-409,0,0,0.132026,-0.126348,0.424191,-0.426465,0.815798,-0.815758,0.922837,-0.916758,0.571594,0.571594,-0.572497,-0.572497,0.271133,0.271133,-0.270125,-0.270125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-405,0,0,0.098582,-0.094204,0.400936,-0.405236,0.795394,-0.792222,0.935548,-0.930127,0.598382,0.598382,-0.601391,-0.601391,0.287367,0.287367,-0.283291,-0.283291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-401,0,0,0.066652,-0.063747,0.379315,-0.385534,0.774008,-0.767979,0.946081,-0.941399,0.624864,0.624864,-0.629907,-0.629907,0.301905,0.301905,-0.295002,-0.295002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-398,0,0,0.044757,-0.042684,0.364795,-0.372306,0.756965,-0.749252,0.951506,-0.947442,0.645281,0.645281,-0.651621,-0.651621,0.312719,0.312719,-0.303814,-0.303814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-394,0,0,0.019351,-0.018472,0.347064,-0.35597,0.733647,-0.723946,0.956862,-0.953327,0.671945,0.671945,-0.679806,-0.679806,0.32709,0.32709,-0.316023,-0.316023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-390,0,0,0,0,0.331702,-0.340954,0.709145,-0.698325,0.958753,-0.956263,0.698747,0.698747,-0.707349,-0.707349,0.342323,0.342323,-0.329835,-0.329835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-386,0,0,0,0,0.317968,-0.326541,0.681893,-0.671172,0.955119,-0.954028,0.724036,0.724036,-0.732405,-0.732405,0.358495,0.358495,-0.345546,-0.345546,0.019603,-0.0195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-383,0,0,0,0,0.308724,-0.316172,0.66062,-0.650601,0.950484,-0.950155,0.743262,0.743262,-0.750729,-0.750729,0.371645,0.371645,-0.359008,-0.359008,0.037906,-0.038187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-379,0,0,0,0,0.296671,-0.302176,0.632054,-0.623338,0.941839,-0.942531,0.767663,0.767663,-0.77386,-0.77386,0.390536,0.390536,-0.378964,-0.378964,0.066787,-0.066908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-375,0,0,0,0,0.284608,-0.287185,0.60298,-0.595908,0.930295,-0.932241,0.791663,0.791663,-0.796161,-0.796161,0.411074,0.411074,-0.400798,-0.400798,0.098524,-0.098563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-371,0,0,0,0,0.270834,-0.270825,0.573745,-0.568651,0.916648,-0.919228,0.815103,0.815103,-0.817306,-0.817306,0.432784,0.432784,-0.424516,-0.424516,0.131462,-0.131643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-368,0,0,0,0,0.259144,-0.256856,0.552038,-0.548447,0.904974,-0.908193,0.832027,0.832027,-0.832586,-0.832586,0.449986,0.449986,-0.443192,-0.443192,0.156072,-0.156237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-364,0,0,0,0,0.24046,-0.23591,0.523443,-0.52149,0.888036,-0.891668,0.853351,0.853351,-0.852064,-0.852064,0.474128,0.474128,-0.468975,-0.468975,0.187393,-0.187487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-360,0,0,0,0,0.217604,-0.211262,0.495772,-0.495178,0.869707,-0.873523,0.873444,0.873444,-0.870569,-0.870569,0.499386,0.499386,-0.495644,-0.495644,0.215428,-0.215425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-356,0,0,0,0,0.189821,-0.182857,0.469316,-0.469773,0.850699,-0.854109,0.892313,0.892313,-0.888141,-0.888141,0.525736,0.525736,-0.523045,-0.523045,0.238921,-0.238942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-353,0,0,0,0,0.166608,-0.159619,0.450398,-0.451189,0.835669,-0.838807,0.905144,0.905144,-0.900533,-0.900533,0.546089,0.546089,-0.543835,-0.543835,0.253968,-0.253887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-349,0,0,0,0,0.133746,-0.127253,0.426427,-0.427503,0.814938,-0.817578,0.92072,0.92072,-0.915462,-0.915462,0.573612,0.573612,-0.571807,-0.571807,0.271164,-0.270941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-345,0,0,0,0,0.100404,-0.095105,0.404087,-0.405095,0.793251,-0.794798,0.93371,0.93371,-0.92897,-0.92897,0.601711,0.601711,-0.599715,-0.599715,0.286133,-0.285587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-341,0,0,0,0,0.068213,-0.064326,0.383391,-0.384162,0.770898,-0.771707,0.944201,0.944201,-0.939716,-0.939716,0.629774,0.629774,-0.627682,-0.627682,0.299502,-0.298855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-338,0,0,0,0,0.045779,-0.043202,0.368911,-0.3696,0.753481,-0.753492,0.950312,0.950312,-0.946077,-0.946077,0.650763,0.650763,-0.648379,-0.648379,0.309218,-0.308513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-334,0,0,0,0,0.019876,-0.018726,0.351516,-0.351725,0.729436,-0.728731,0.955686,0.955686,-0.952298,-0.952298,0.678616,0.678616,-0.675935,-0.675935,0.322638,-0.321583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-330,0,0,0,0,0,0,0.336078,-0.335748,0.70472,-0.703407,0.957858,0.957858,-0.955332,-0.955332,0.705934,0.705934,-0.702972,-0.702972,0.337325,-0.335939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-326,0,0,0,0,0,0,0.32184,-0.321084,0.677561,-0.676137,0.954648,0.954648,-0.953144,-0.953144,0.731033,0.731033,-0.727866,-0.727866,0.353594,-0.351543,0.019453,-0.019591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-323,0,0,0,0,0,0,0.312071,-0.311128,0.657017,-0.655254,0.950021,0.950021,-0.949359,-0.949359,0.749708,0.749708,-0.746307,-0.746307,0.366931,-0.364613,0.038026,-0.038191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-319,0,0,0,0,0,0,0.299246,-0.298126,0.629156,-0.627218,0.941599,0.941599,-0.941432,-0.941432,0.773665,0.773665,-0.770026,-0.770026,0.386426,-0.383811,0.066636,-0.06712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-315,0,0,0,0,0,0,0.286149,-0.284563,0.6012,-0.599172,0.930438,0.930438,-0.930921,-0.930921,0.796656,0.796656,-0.792613,-0.792613,0.407575,-0.404819,0.098276,-0.098885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-311,0,0,0,0,0,0,0.271394,-0.269611,0.572953,-0.570923,0.916992,0.916992,-0.917806,-0.917806,0.818729,0.818729,-0.815017,-0.815017,0.430347,-0.427151,0.131288,-0.13187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-308,0,0,0,0,0,0,0.258928,-0.256855,0.552012,-0.550039,0.9056,0.9056,-0.906542,-0.906542,0.834694,0.834694,-0.831001,-0.831001,0.448223,-0.444954,0.155915,-0.156434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-304,0,0,0,0,0,0,0.239497,-0.237133,0.524351,-0.522594,0.88894,0.88894,-0.889888,-0.889888,0.854843,0.854843,-0.85133,-0.85133,0.47301,-0.469761,0.187346,-0.187487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-300,0,0,0,0,0,0,0.216004,-0.213572,0.497249,-0.495982,0.871065,0.871065,-0.871406,-0.871406,0.874051,0.874051,-0.870533,-0.870533,0.498672,-0.495803,0.215489,-0.215212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-296,0,0,0,0,0,0,0.187955,-0.185655,0.471028,-0.470465,0.852374,0.852374,-0.851837,-0.851837,0.892185,0.892185,-0.888669,-0.888669,0.525147,-0.522853,0.239295,-0.238271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-293,0,0,0,0,0,0,0.164636,-0.162543,0.451996,-0.452083,0.837715,0.837715,-0.836352,-0.836352,0.904833,0.904833,-0.901268,-0.901268,0.545353,-0.54365,0.254503,-0.252867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-289,0,0,0,0,0,0,0.132007,-0.130089,0.427795,-0.428707,0.8173,0.8173,-0.814879,-0.814879,0.919973,0.919973,-0.916693,-0.916693,0.572627,-0.571623,0.272124,-0.269296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-285,0,0,0,0,0,0,0.098882,-0.097277,0.404796,-0.406786,0.79606,0.79606,-0.792321,-0.792321,0.933151,0.933151,-0.929972,-0.929972,0.600107,-0.599896,0.287348,-0.283437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-281,0,0,0,0,0,0,0.067082,-0.065977,0.383849,-0.386248,0.773696,0.773696,-0.769159,-0.769159,0.943621,0.943621,-0.940852,-0.940852,0.627707,-0.628164,0.301197,-0.296221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-278,0,0,0,0,0,0,0.045107,-0.044332,0.368917,-0.371932,0.756206,0.756206,-0.751004,-0.751004,0.94991,0.94991,-0.947178,-0.947178,0.648395,-0.649276,0.311142,-0.305561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-274,0,0,0,0,0,0,0.019525,-0.019267,0.351009,-0.354416,0.732193,0.732193,-0.726441,-0.726441,0.955797,0.955797,-0.953013,-0.953013,0.675756,-0.677074,0.324659,-0.31852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-270,0,0,0,0,0,0,0,0,0.335305,-0.338553,0.707132,0.707132,-0.701265,-0.701265,0.958258,0.958258,-0.955876,-0.955876,0.703014,-0.704402,0.339381,-0.332934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-266,0,0,0,0,0,0,0,0,0.321062,-0.323783,0.679593,0.679593,-0.674166,-0.674166,0.955311,0.955311,-0.953225,-0.953225,0.728456,-0.729571,0.355279,-0.348981,0.019713,-0.019449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-263,0,0,0,0,0,0,0,0,0.311419,-0.313351,0.658539,0.658539,-0.653666,-0.653666,0.950977,0.950977,-0.9493,-0.9493,0.74716,-0.747893,0.368503,-0.362553,0.038466,-0.037975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-259,0,0,0,0,0,0,0,0,0.298955,-0.299727,0.629962,0.629962,-0.626073,-0.626073,0.942527,0.942527,-0.941236,-0.941236,0.771475,-0.771512,0.387651,-0.382396,0.067393,-0.06664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-255,0,0,0,0,0,0,0,0,0.286198,-0.285407,0.601178,0.601178,-0.598257,-0.598257,0.931311,0.931311,-0.930608,-0.930608,0.794969,-0.794193,0.408505,-0.40397,0.099211,-0.0982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-251,0,0,0,0,0,0,0,0,0.271876,-0.269844,0.572452,0.572452,-0.570476,-0.570476,0.917738,0.917738,-0.917475,-0.917475,0.817772,-0.815872,0.430819,-0.42707,0.13227,-0.131311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-248,0,0,0,0,0,0,0,0,0.259701,-0.25663,0.551143,0.551143,-0.54967,-0.54967,0.906098,0.906098,-0.906429,-0.906429,0.834146,-0.831571,0.448573,-0.445228,0.156833,-0.155945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-244,0,0,0,0,0,0,0,0,0.240533,-0.236416,0.523212,0.523212,-0.522201,-0.522201,0.888963,0.888963,-0.889999,-0.889999,0.854925,-0.851511,0.473309,-0.470295,0.187946,-0.187372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-240,0,0,0,0,0,0,0,0,0.217245,-0.21243,0.496295,0.496295,-0.495235,-0.495235,0.870351,0.870351,-0.872247,-0.872247,0.874516,-0.870347,0.499238,-0.496085,0.21554,-0.215634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-236,0,0,0,0,0,0,0,0,0.189266,-0.184321,0.470717,0.470717,-0.469087,-0.469087,0.850774,0.850774,-0.853616,-0.853616,0.89292,-0.888198,0.526248,-0.52247,0.238443,-0.239534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-233,0,0,0,0,0,0,0,0,0.165952,-0.161151,0.452459,0.452459,-0.450056,-0.450056,0.83534,0.83534,-0.838998,-0.838998,0.905617,-0.900709,0.547037,-0.542526,0.252839,-0.254875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-229,0,0,0,0,0,0,0,0,0.133086,-0.128892,0.429455,0.429455,-0.425532,-0.425532,0.813913,0.813913,-0.818817,-0.818817,0.92104,-0.91579,0.57519,-0.569388,0.269033,-0.272544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-225,0,0,0,0,0,0,0,0,0.099765,-0.096353,0.407876,0.407876,-0.40266,-0.40266,0.791827,0.791827,-0.797324,-0.797324,0.934075,-0.928875,0.603617,-0.596463,0.283038,-0.287792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-221,0,0,0,0,0,0,0,0,0.067686,-0.06523,0.387903,0.387903,-0.381203,-0.381203,0.768605,0.768605,-0.77503,-0.77503,0.945047,-0.939844,0.631651,-0.623533,0.295756,-0.301432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-218,0,0,0,0,0,0,0,0,0.045541,-0.043804,0.374091,0.374091,-0.366222,-0.366222,0.7508,0.7508,-0.757697,-0.757697,0.950712,-0.946139,0.653326,-0.643875,0.304907,-0.31148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-214,0,0,0,0,0,0,0,0,0.019773,-0.019006,0.357075,0.357075,-0.347982,-0.347982,0.726395,0.726395,-0.733704,-0.733704,0.956417,-0.952305,0.681257,-0.670759,0.317775,-0.324918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
