position,SYM_05,SYM_06,SYM_07,SYM_08,SYM_09,SYM_10,SYM_11,SYM_12,SYM_14,SYM_15,SYM_16,SYM_17,SYM_18,SYM_19,SYM_20,SYM_21,SYM_22,SYM_23,SYM_24,SYM_25,SYM_26,SYM_27,SYM_28,SYM_29,SYM_30,SYM_31,SYM_32,SYM_33,SYM_34,SYM_35,SYM_36,SYM_37,SYM_38,SYM_39,SYM_40,SYM_41,SYM_42,SYM_43,SYM_44,SYM_45,SYM_46
-379,0.000000,0.000000,1.065183,1.634583,1.905403,2.265714,-2.461694,-1.514140,-2.135723,-0.945531,1.598538,1.287336,0.809004,0.458379,0.119118,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-375,0.000000,0.000000,1.143923,1.426264,1.894502,2.124887,-2.499166,-0.988699,-2.610291,-1.235359,1.568991,1.415231,0.934212,0.663881,0.189070,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-371,0.000000,0.000000,1.207741,1.194340,1.865970,1.951332,-2.507801,-0.449506,-3.027672,-1.531103,1.478088,1.533071,1.073870,0.863178,0.276792,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-368,0.000000,0.000000,1.251648,1.020969,1.857604,1.819940,-2.469182,-0.032700,-3.281494,-1.780335,1.339001,1.599193,1.170946,0.992280,0.349644,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-364,0.000000,0.000000,1.258743,0.793177,1.809567,1.621458,-2.386335,0.448056,-3.510876,-2.045810,1.113800,1.692702,1.333262,1.137918,0.482034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-360,0.000000,0.000000,1.216123,0.593122,1.753782,1.428170,-2.237607,0.852371,-3.588300,-2.261591,0.796570,1.771898,1.509837,1.229957,0.648876,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-356,0.000000,0.000000,1.114788,0.433079,1.690658,1.248993,-2.022836,1.155606,-3.489375,-2.405945,0.381816,1.837566,1.700108,1.257653,0.853344,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-353,0.000000,0.000000,1.012346,0.344533,1.652114,1.139337,-1.799570,1.342870,-3.312818,-2.485602,-0.002861,1.857334,1.833483,1.229841,1.019209,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-349,0.000000,0.000000,0.836101,0.243016,1.569752,0.984614,-1.520954,1.487722,-2.966762,-2.509787,-0.527898,1.899192,2.022044,1.171264,1.256900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-345,0.000000,0.000000,0.639752,0.164456,1.476587,0.841904,-1.235481,1.557505,-2.526666,-2.488178,-1.070528,1.926779,2.190957,1.085136,1.489018,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
