position,SYM_05,SYM_06,SYM_07,SYM_08,SYM_09,SYM_10,SYM_11,SYM_12,SYM_14,SYM_15,SYM_16,SYM_17,SYM_18,SYM_19,SYM_20,SYM_21,SYM_22,SYM_23,SYM_24,SYM_25,SYM_26,SYM_27,SYM_28,SYM_29,SYM_30,SYM_31,SYM_32,SYM_33,SYM_34,SYM_35,SYM_36,SYM_37,SYM_38,SYM_39,SYM_40,SYM_41,SYM_42,SYM_43,SYM_44,SYM_45,SYM_46
-394,-0.140144,0.769678,1.804021,7.960788,-9.491600,1.288245,4.936586,0.092553,-3.427509,-5.412270,3.953930,0.179550,11.102587,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-390,0.000000,0.000000,1.934825,8.696042,-10.083946,1.912363,4.954687,-0.136549,-3.330227,-4.974670,3.270776,-0.043176,11.503467,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-386,0.000000,0.000000,1.958423,9.447402,-10.361426,2.624261,4.783611,-0.731175,-2.863473,-4.298920,2.221181,-0.618633,11.493967,-0.175217,1.014210,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-383,0.000000,0.000000,1.865929,10.026230,-10.401102,3.268857,4.653496,-1.342140,-2.284825,-3.680219,1.332655,-1.280906,11.292366,-0.355821,1.977747,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-379,0.000000,0.000000,1.627835,10.791267,-10.260990,4.238049,4.390944,-2.323697,-1.343340,-2.706745,0.088372,-2.413661,10.822700,-0.622508,3.453655,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-375,0.000000,0.000000,1.288628,11.419938,-9.924388,5.302426,4.046040,-3.335127,-0.352097,-1.598717,-1.129185,-3.709882,10.222349,-0.871180,5.044956,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-371,0.000000,0.000000,0.895579,11.850512,-9.401198,6.384426,3.589006,-4.278473,0.578963,-0.412278,-2.198422,-5.063324,9.482267,-1.124971,6.633589,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-368,0.000000,0.000000,0.579066,11.991821,-8.899733,7.199821,3.174097,-4.851120,1.151920,0.507396,-2.866936,-6.074539,8.894628,-1.255775,7.757027,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-364,0.000000,0.000000,0.195356,11.845951,-8.078179,8.214744,2.437748,-5.333935,1.697189,1.686600,-3.528185,-7.308995,8.064649,-1.318758,9.049025,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-360,0.000000,0.000000,-0.113758,11.257921,-7.083876,9.120718,1.525051,-5.381506,1.872812,2.738714,-3.845018,-8.351750,7.228556,-1.234181,9.998149,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-356,0.000000,0.000000,-0.308625,10.184726,-5.919056,9.890004,0.475031,-4.914126,1.615624,3.582972,-3.757086,-9.135553,6.407848,-0.983417,10.512805,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-353,0.000000,0.000000,-0.376724,9.118048,-4.952591,10.375629,-0.377448,-4.271863,1.182433,4.046584,-3.461707,-9.555891,5.793128,-0.705406,10.639489,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-349,0.000000,0.000000,-0.380742,7.481638,-3.577270,10.934359,-1.483320,-3.084882,0.354174,4.514427,-2.789283,-9.919785,4.974529,-0.249982,10.546382,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-345,0.000000,0.000000,-0.377886,5.694900,-2.235234,11.379239,-2.606481,-1.705719,-0.671380,4.751668,-2.051987,-10.121350,4.173837,0.143749,10.268065,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-341,0.000000,0.000000,-0.257195,3.891422,-0.934669,11.751901,-3.633299,-0.153553,-1.785454,4.892251,-1.171125,-10.148501,3.340501,0.522310,9.827392,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-338,0.000000,0.000000,-0.140934,2.612780,-0.017388,11.955917,-4.319270,1.054044,-2.608827,4.922050,-0.516808,-10.061327,2.716789,0.761185,9.526800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-334,0.000000,0.000000,-0.075409,1.143931,0.988584,12.183471,-5.140865,2.526761,-3.572057,4.945994,0.238773,-9.818787,1.888574,0.885611,9.132567,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-330,0.000000,0.000000,0.000000,0.000000,1.742622,12.279510,-5.840480,3.799662,-4.261090,4.961664,0.835018,-9.410995,1.044431,0.845877,8.926491,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-326,0.000000,0.000000,0.000000,0.000000,2.214675,12.181183,-6.395751,4.641348,-4.603595,4.901918,1.194101,-8.816244,0.102075,0.632789,8.883318,0.016728,1.044142,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-323,0.000000,0.000000,0.000000,0.000000,2.380357,12.022037,-6.731602,5.081081,-4.638981,4.826364,1.312011,-8.261502,-0.580745,0.348913,8.975464,0.039041,2.032966,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-319,0.000000,0.000000,0.000000,0.000000,2.386633,11.661401,-7.091822,5.433785,-4.428171,4.666610,1.328174,-7.410216,-1.464946,-0.197303,9.160798,0.085106,3.502331,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-315,0.000000,0.000000,0.000000,0.000000,2.233491,11.150869,-7.336020,5.607564,-3.977377,4.436621,1.218427,-6.428630,-2.254197,-0.854928,9.354759,0.148945,5.108993,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-311,0.000000,0.000000,0.000000,0.000000,1.946001,10.481258,-7.489079,5.689735,-3.378579,4.103813,0.988914,-5.337960,-2.901286,-1.646738,9.470991,0.235235,6.678995,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-308,0.000000,0.000000,0.000000,0.000000,1.676472,9.877953,-7.551287,5.745592,-2.865424,3.797028,0.753976,-4.454758,-3.258340,-2.302227,9.464645,0.313221,7.783884,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-304,0.000000,0.000000,0.000000,0.000000,1.308718,8.953277,-7.533619,5.904028,-2.145453,3.291290,0.363010,-3.238513,-3.543112,-3.262942,9.241929,0.425721,9.057992,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-300,0.000000,0.000000,0.000000,0.000000,0.968808,7.900555,-7.424327,6.255924,-1.430800,2.699707,-0.117959,-1.974481,-3.540993,-4.300100,8.722115,0.543723,10.016364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-296,0.000000,0.000000,0.000000,0.000000,0.696356,6.738589,-7.234300,6.877681,-0.758068,2.037472,-0.687055,-0.679654,-3.218689,-5.392065,7.864713,0.659212,10.584165,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-293,0.000000,0.000000,0.000000,0.000000,0.540132,5.825074,-7.036674,7.495945,-0.274003,1.516019,-1.149894,0.283811,-2.809956,-6.231046,7.031512,0.732324,10.769774,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-289,0.000000,0.000000,0.000000,0.000000,0.396257,4.575853,-6.699591,8.475524,0.348388,0.803104,-1.787973,1.567466,-2.086876,-7.313277,5.775985,0.817840,10.787056,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-285,0.000000,0.000000,0.000000,0.000000,0.273389,3.431787,-6.335333,9.514812,0.927485,0.091786,-2.434048,2.770631,-1.279587,-8.318586,4.475764,0.870647,10.563251,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-281,0.000000,0.000000,0.000000,0.000000,0.196384,2.280204,-5.967853,10.588745,1.609781,-0.645428,-3.048530,3.959781,-0.432536,-9.122933,3.103730,0.892576,10.190279,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-278,0.000000,0.000000,0.000000,0.000000,0.120128,1.520231,-5.638881,11.194028,2.048209,-1.189812,-3.483695,4.729019,0.109148,-9.698432,2.259061,0.809153,9.815199,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-274,0.000000,0.000000,0.000000,0.000000,0.056919,0.659477,-5.209309,11.939392,2.651368,-1.896789,-3.906381,5.687528,0.727651,-10.150891,1.271395,0.720624,9.339673,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-270,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-4.765091,12.394058,3.243144,-2.584843,-4.135033,6.471518,1.087295,-10.296321,0.578481,0.572490,8.892253,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-266,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-4.282793,12.454946,3.777350,-3.244987,-4.132925,7.022089,1.116566,-10.111927,0.167118,0.371529,8.476168,0.038726,0.572791,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-263,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.913551,12.290006,4.190181,-3.731947,-4.007005,7.259905,0.911055,-9.773786,0.051189,0.163885,8.212255,0.071854,1.095376,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-259,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.401397,11.804526,4.709448,-4.287836,-3.633398,7.402285,0.472106,-9.132189,0.071301,-0.183552,7.848528,0.105685,1.882532,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-255,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.912000,11.062448,5.250255,-4.765668,-3.157432,7.336243,-0.072737,-8.329250,0.110692,-0.639519,7.589737,0.209921,2.742384,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-251,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.402189,10.128667,5.811131,-5.193344,-2.498886,7.130653,-0.800725,-7.368576,0.373245,-1.185748,7.136405,0.242593,3.648625,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
