position,SYM_05,SYM_06,SYM_07,SYM_08,SYM_09,SYM_10,SYM_11,SYM_12,SYM_14,SYM_15,SYM_16,SYM_17,SYM_18,SYM_19,SYM_20,SYM_21,SYM_22,SYM_23,SYM_24,SYM_25,SYM_26,SYM_27,SYM_28,SYM_29,SYM_30,SYM_31,SYM_32,SYM_33,SYM_34,SYM_35,SYM_36,SYM_37,SYM_38,SYM_39,SYM_40,SYM_41,SYM_42,SYM_43,SYM_44,SYM_45,SYM_46
-383,0.000000,0.000000,1.936609,0.209039,2.125303,0.610475,0.252133,1.938429,-1.357015,-2.117064,-1.312071,-1.402675,0.125678,-0.292137,0.091070,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-379,0.000000,0.000000,1.939019,0.148020,2.168086,0.492067,0.343639,2.027794,-1.135924,-1.894573,-1.505022,-1.524196,0.156814,-0.502453,0.153400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-375,0.000000,0.000000,1.918912,0.089150,2.198135,0.380563,0.434826,2.085910,-0.892139,-1.657677,-1.706346,-1.675211,0.173047,-0.724611,0.217093,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-371,0.000000,0.000000,1.872932,0.035944,2.217672,0.283826,0.525000,2.110280,-0.634373,-1.417117,-1.899048,-1.840282,0.170291,-0.942107,0.278421,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-368,0.000000,0.000000,1.816390,-0.001856,2.221249,0.219293,0.600926,2.104658,-0.426562,-1.238003,-2.032986,-1.968779,0.148717,-1.095055,0.318207,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-364,0.000000,0.000000,1.711804,-0.044375,2.216457,0.155010,0.704683,2.060289,-0.147615,-1.014919,-2.177384,-2.130149,0.095503,-1.269354,0.361720,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-360,0.000000,0.000000,1.568453,-0.076139,2.199094,0.121136,0.822770,1.973580,0.129347,-0.816623,-2.272327,-2.271972,0.008078,-1.398907,0.390116,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-356,0.000000,0.000000,1.385210,-0.093663,2.170920,0.125196,0.959775,1.846836,0.391072,-0.651279,-2.306625,-2.384784,-0.113458,-1.474264,0.401303,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-353,0.000000,0.000000,1.224701,-0.099323,2.140421,0.145441,1.078512,1.727611,0.582268,-0.541231,-2.295656,-2.451752,-0.224966,-1.502585,0.397376,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-349,0.000000,0.000000,0.993395,-0.095756,2.095046,0.194720,1.249104,1.552347,0.815938,-0.414803,-2.240409,-2.514591,-0.386147,-1.511910,0.380626,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-345,0.000000,0.000000,0.752547,-0.082294,2.044342,0.257657,1.431925,1.367685,1.029967,-0.302705,-2.148042,-2.547641,-0.555412,-1.500874,0.350815,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-341,0.000000,0.000000,0.516479,-0.061734,1.994270,0.323293,1.620499,1.185733,1.224018,-0.202701,-2.029781,-2.549296,-0.721007,-1.482194,0.310225,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-338,0.000000,0.000000,0.349427,-0.044881,1.956884,0.364287,1.762758,1.053738,1.364473,-0.126298,-1.927784,-2.531286,-0.841820,-1.473641,0.270328,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-334,0.000000,0.000000,0.153562,-0.021001,1.914960,0.402724,1.946637,0.898157,1.537767,-0.033518,-1.785745,-2.476379,-0.984611,-1.474239,0.209684,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-330,0.000000,0.000000,0.000000,0.000000,1.884564,0.408165,2.119934,0.769770,1.700996,0.053317,-1.640820,-2.385921,-1.101903,-1.500551,0.138316,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-326,0.000000,0.000000,0.000000,0.000000,1.864142,0.366913,2.268808,0.663539,1.845317,0.131679,-1.490899,-2.246468,-1.178282,-1.551515,0.061848,-0.149428,-0.012682,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-323,0.000000,0.000000,0.000000,0.000000,1.856293,0.308372,2.373411,0.596377,1.944649,0.185359,-1.374296,-2.124283,-1.227015,-1.606965,-0.004564,-0.288425,-0.029090,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-319,0.000000,0.000000,0.000000,0.000000,1.849012,0.209157,2.505774,0.523033,2.054592,0.242742,-1.220370,-1.945892,-1.278546,-1.695110,-0.092048,-0.496864,-0.052905,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-315,0.000000,0.000000,0.000000,0.000000,1.837926,0.095557,2.633033,0.463194,2.138692,0.290611,-1.057002,-1.760070,-1.328465,-1.790795,-0.176272,-0.717832,-0.080064,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-311,0.000000,0.000000,0.000000,0.000000,1.812446,-0.019532,2.754918,0.411310,2.193695,0.332965,-0.882447,-1.580390,-1.385389,-1.885625,-0.248933,-0.937395,-0.107314,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-308,0.000000,0.000000,0.000000,0.000000,1.778187,-0.101943,2.841865,0.369914,2.215870,0.372085,-0.730144,-1.458537,-1.442871,-1.953387,-0.296664,-1.093200,-0.128790,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-304,0.000000,0.000000,0.000000,0.000000,1.702555,-0.193706,2.949337,0.311235,2.212950,0.428268,-0.508315,-1.316949,-1.536544,-2.025975,-0.335604,-1.275081,-0.152126,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-300,0.000000,0.000000,0.000000,0.000000,1.583806,-0.255793,3.045633,0.239204,2.172060,0.499478,-0.251236,-1.210391,-1.661617,-2.071239,-0.343342,-1.414117,-0.168643,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-296,0.000000,0.000000,0.000000,0.000000,1.415376,-0.279586,3.129059,0.149741,2.090914,0.589088,0.043210,-1.144810,-1.820440,-2.081040,-0.314365,-1.499531,-0.174588,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-293,0.000000,0.000000,0.000000,0.000000,1.260238,-0.277985,3.179533,0.067975,2.002601,0.673995,0.294322,-1.115521,-1.950230,-2.065709,-0.278136,-1.532151,-0.172682,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-289,0.000000,0.000000,0.000000,0.000000,1.029675,-0.252098,3.239311,-0.047710,1.855487,0.794736,0.644414,-1.098443,-2.123618,-2.019119,-0.221602,-1.544058,-0.158163,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-285,0.000000,0.000000,0.000000,0.000000,0.784120,-0.207767,3.291415,-0.166738,1.677474,0.924294,1.005953,-1.095916,-2.278723,-1.949193,-0.172879,-1.531177,-0.129512,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-281,0.000000,0.000000,0.000000,0.000000,0.540252,-0.151465,3.343352,-0.278827,1.479174,1.053480,1.360330,-1.099569,-2.398343,-1.860241,-0.150014,-1.506524,-0.085269,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-278,0.000000,0.000000,0.000000,0.000000,0.365606,-0.108501,3.379582,-0.359974,1.312732,1.157155,1.626945,-1.094488,-2.445594,-1.786930,-0.164599,-1.488966,-0.043832,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-274,0.000000,0.000000,0.000000,0.000000,0.160898,-0.050190,3.440095,-0.444284,1.089426,1.284554,1.949714,-1.080664,-2.454134,-1.686637,-0.237201,-1.478593,0.026909,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-270,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.513412,-0.499321,0.863790,1.399984,2.231860,-1.041745,-2.375552,-1.587394,-0.387896,-1.494778,0.115497,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-266,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.599750,-0.522836,0.635355,1.481296,2.444833,-0.972172,-2.203290,-1.477213,-0.619310,-1.536820,0.225966,-0.183012,0.072457,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-263,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.665547,-0.527530,0.460850,1.535047,2.571676,-0.895522,-2.008241,-1.397852,-0.850905,-1.590246,0.306057,-0.351347,0.137512,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-259,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.741873,-0.512149,0.244619,1.585423,2.675263,-0.791165,-1.700986,-1.284740,-1.199399,-1.680351,0.411985,-0.594772,0.240154,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-255,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.789864,-0.477287,0.054091,1.627531,2.710820,-0.680328,-1.338561,-1.168349,-1.571812,-1.784394,0.502617,-0.834132,0.356471,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
